interaction_symbol	ligand	receptor	ligand_scarce_rank	ligand_abundant_rank	receptor_scarce_rank	receptor_abundant_rank	scarce_lig_abund_rec_rank	abund_lig_abund_rec_rank	abund_lig_scarce_rec_rank
IFNA7-IFNAR1	IFNA7	IFNAR1	0.6365795724465558	0	0.05172413793103448	0.7816091954022989	0.8523533204384268	0	0
IFNA7-IFNAR2	IFNA7	IFNAR2	0.6365795724465558	0	0.34770114942528735	0.6120689655172413	0.7666021921341071	0	0
IFNA8-IFNAR1	IFNA8	IFNAR1	0.6365795724465558	0	0.05172413793103448	0.7816091954022989	0.8523533204384268	0	0
IFNA8-IFNAR2	IFNA8	IFNAR2	0.6365795724465558	0	0.34770114942528735	0.6120689655172413	0.7666021921341071	0	0
IFNW1-IFNAR1	IFNW1	IFNAR1	0.48931116389548696	0.18527315914489312	0.05172413793103448	0.7816091954022989	0.7569310122501612	0.39974210186976145	0.18697614442295293
IFNW1-IFNAR2	IFNW1	IFNAR2	0.48931116389548696	0.18527315914489312	0.34770114942528735	0.6120689655172413	0.6563507414571245	0.3513862024500322	0.3107672469374597
IL11-IL6ST	IL11	IL6ST	0.5534441805225653	0.7672209026128266	0.1925287356321839	0.8304597701149425	0.8239845261121856	0.8523533204384268	0.47775628626692457
IL12A-IL12RB2	IL12A	IL12RB2	0.3586698337292161	0.5534441805225653	0.8074712643678161	0.3793103448275862	0.41005802707930367	0.4938749194068343	0.8484848484848485
IL12B-IL12RB1	IL12B	IL12RB1	0.8788598574821853	0.18527315914489312	0.867816091954023	0.21551724137931033	0.4951644100580271	0.24564796905222436	0.504835589941973
IL12B-IL12RB2	IL12B	IL12RB2	0.8788598574821853	0.18527315914489312	0.8074712643678161	0.3793103448275862	0.708575112830432	0.28368794326241137	0.4842037395228885
IL15-IL2RG	IL15	IL2RG	0.15676959619952494	0.7577197149643705	0.5086206896551724	0.32471264367816094	0.19406834300451323	0.5402965828497743	0.8007736943907157
IL15-IL2RB	IL15	IL2RB	0.15676959619952494	0.7577197149643705	0.8620689655172413	0.13505747126436782	0.09671179883945841	0.3333333333333333	0.9497098646034816
IL17C-IL17RE	IL17C	IL17RE	0.43942992874109266	0.42992874109263657	0.8419540229885057	0.4281609195402299	0.49258542875564154	0.4571244358478401	0.7762733720180529
IL17C-IL17RA	IL17C	IL17RA	0.43942992874109266	0.42992874109263657	0.3333333333333333	0.6350574712643678	0.6266924564796905	0.5641521598968408	0.4732430689877498
IL17A-IL17RC	IL17A	IL17RC	0.48931116389548696	0.18527315914489312	0.6637931034482759	0.603448275862069	0.6505480335267569	0.34945196647324306	0.440361057382334
IL17A-IL17RA	IL17A	IL17RA	0.48931116389548696	0.18527315914489312	0.3333333333333333	0.6350574712643678	0.6711798839458414	0.3584784010315925	0.30689877498388135
IL17F-IL17RC	IL17F	IL17RC	0.6033254156769596	0.3515439429928741	0.6637931034482759	0.603448275862069	0.7382333978078659	0.4951644100580271	0.6254029658284977
IL17F-IL17RA	IL17F	IL17RA	0.6033254156769596	0.3515439429928741	0.3333333333333333	0.6350574712643678	0.7575757575757576	0.5106382978723404	0.43197936814958093
IL18-IL18R1	IL18	IL18R1	0.26365795724465557	0.665083135391924	0.3390804597701149	0.5775862068965517	0.4448742746615087	0.6711798839458414	0.6144422952933591
IL37-IL18R1	IL37	IL18R1	0.9239904988123515	0	0.3390804597701149	0.5775862068965517	0.8871695680206318	0	0
IL1A-IL1RAP	IL1A	IL1RAP	0.41092636579572445	0.3491686460807601	0.4367816091954023	0.6752873563218391	0.624113475177305	0.524822695035461	0.48936170212765956
IL1B-IL1RAP	IL1B	IL1RAP	0.8836104513064132	0.18527315914489312	0.4367816091954023	0.6752873563218391	0.9277885235332044	0.3720180528691167	0.3475177304964539
IL1RN-IL1RAP	IL1RN	IL1RAP	0.8931116389548693	0.18527315914489312	0.4367816091954023	0.6752873563218391	0.9290780141843972	0.3720180528691167	0.3475177304964539
IL1RN-IL1R1	IL1RN	IL1R1	0.8931116389548693	0.18527315914489312	0.6925287356321839	0.6005747126436781	0.8903932946486138	0.3468729851708575	0.45003223726627983
IL21-IL2RG	IL21	IL2RG	0.6365795724465558	0	0.5086206896551724	0.32471264367816094	0.5235332043842682	0	0
IL22-IL22RA1	IL22	IL22RA1	0.6365795724465558	0	0.41954022988505746	0.34195402298850575	0.5435203094777563	0	0
IL12B-IL23R	IL12B	IL23R	0.8788598574821853	0.18527315914489312	0.6867816091954023	0.47988505747126436	0.8027079303675049	0.31334622823984526	0.4480980012894907
IL17B-IL17RA	IL17B	IL17RA	0.8836104513064132	0.18527315914489312	0.3333333333333333	0.6350574712643678	0.9019987105093488	0.3584784010315925	0.30689877498388135
IL17B-IL17RB	IL17B	IL17RB	0.8836104513064132	0.18527315914489312	0.8477011494252874	0.5431034482758621	0.839458413926499	0.3307543520309478	0.498388136686009
IL25-IL17RA	IL25	IL17RA	0.6365795724465558	0	0.3333333333333333	0.6350574712643678	0.7872340425531915	0	0
IL25-IL17RB	IL25	IL17RB	0.6365795724465558	0	0.8477011494252874	0.5431034482758621	0.7259832366215345	0	0
IL27-IL6ST	IL27	IL6ST	0.6033254156769596	0.3515439429928741	0.1925287356321839	0.8304597701149425	0.8626692456479691	0.5892972275951	0.3185041908446164
EBI3-IL6ST	EBI3	IL6ST	0.4180522565320665	0.38717339667458434	0.1925287356321839	0.8304597701149425	0.7272727272727273	0.6157317859445519	0.33204384268214054
EBI3-IL27RA	EBI3	IL27RA	0.4180522565320665	0.38717339667458434	0.5718390804597702	0.5517241379310345	0.5680206318504191	0.49709864603481624	0.6067053513862024
IL2-IL2RA	IL2	IL2RA	0.6365795724465558	0	0.6063218390804598	0.15229885057471265	0.3236621534493875	0	0
IL2-IL2RB	IL2	IL2RB	0.6365795724465558	0	0.8620689655172413	0.13505747126436782	0.2972275950999355	0	0
IL1RN-IL2RG	IL1RN	IL2RG	0.8931116389548693	0.18527315914489312	0.5086206896551724	0.32471264367816094	0.6453900709219859	0.2688588007736944	0.3765312701482914
IL1RN-IL2RA	IL1RN	IL2RA	0.8931116389548693	0.18527315914489312	0.6063218390804598	0.15229885057471265	0.4094132817537073	0.2256608639587363	0.42166344294003866
IL1RN-IL2RB	IL1RN	IL2RB	0.8931116389548693	0.18527315914489312	0.8620689655172413	0.13505747126436782	0.3771760154738878	0.22114764667956158	0.5009671179883946
IL33-IL1RAP	IL33	IL1RAP	0.8479809976247031	0.18527315914489312	0.4367816091954023	0.6752873563218391	0.90715667311412	0.3720180528691167	0.3475177304964539
IL36A-IL1RAP	IL36A	IL1RAP	0.9406175771971497	0	0.4367816091954023	0.6752873563218391	0.9439071566731141	0	0
IL36A-IL1RL2	IL36A	IL1RL2	0.9406175771971497	0	0.7270114942528736	0.35344827586206895	0.7053513862024501	0	0
IL36B-IL1RAP	IL36B	IL1RAP	0.9239904988123515	0	0.4367816091954023	0.6752873563218391	0.938749194068343	0	0
IL36B-IL1RL2	IL36B	IL1RL2	0.9239904988123515	0	0.7270114942528736	0.35344827586206895	0.696969696969697	0	0
IL36G-IL1RAP	IL36G	IL1RAP	0.44655581947743467	0.5083135391923991	0.4367816091954023	0.6752873563218391	0.6576402321083172	0.632495164410058	0.6079948420373952
IL36G-IL1RL2	IL36G	IL1RL2	0.44655581947743467	0.5083135391923991	0.7270114942528736	0.35344827586206895	0.451966473243069	0.451966473243069	0.7865892972275951
IL36RN-IL1RAP	IL36RN	IL1RAP	0.9097387173396675	0.27790973871733965	0.4367816091954023	0.6752873563218391	0.9348807221147647	0.46679561573178596	0.4384268214055448
IL36RN-IL1RL2	IL36RN	IL1RL2	0.9097387173396675	0.27790973871733965	0.7270114942528736	0.35344827586206895	0.6892327530625403	0.3223726627981947	0.5854287556415216
IL3-CSF2RB	IL3	CSF2RB	0.6365795724465558	0	0.5977011494252874	0.13505747126436782	0.2972275950999355	0	0
IL4-IL2RG	IL4	IL2RG	0.6365795724465558	0	0.5086206896551724	0.32471264367816094	0.5235332043842682	0	0
IL13-IL4R	IL13	IL4R	0.6365795724465558	0	0.29310344827586204	0.6379310344827587	0.7885235332043843	0	0
IL4-IL13RA1	IL4	IL13RA1	0.6365795724465558	0	0.46264367816091956	0.6580459770114943	0.8007736943907157	0	0
IL5-CSF2RB	IL5	CSF2RB	0.6033254156769596	0.27790973871733965	0.5977011494252874	0.13505747126436782	0.2804642166344294	0.23920051579626048	0.5138620245003224
IL7-IL2RG	IL7	IL2RG	0.16152019002375298	0.7078384798099763	0.5086206896551724	0.32471264367816094	0.20180528691166988	0.5177304964539007	0.7736943907156673
IL9-IL2RG	IL9	IL2RG	0.6365795724465558	0	0.5086206896551724	0.32471264367816094	0.5235332043842682	0	0
PDYN-OPRK1	PDYN	OPRK1	0.46080760095011875	0.4180522565320665	0.22413793103448276	0.8218390804597702	0.7543520309477756	0.6337846550612508	0.37524177949709864
POMC-OPRK1	POMC	OPRK1	0.9168646080760094	0.6365795724465558	0.22413793103448276	0.8218390804597702	0.9716312056737588	0.7801418439716312	0.47259832366215343
VEGFA-KDR	VEGFA	KDR	0.007125890736342043	0.8812351543942993	0.8505747126436781	0.27586206896551724	0.04448742746615087	0.5344938749194068	0.9748549323017408
VEGFC-KDR	VEGFC	KDR	0.14726840855106887	0.7529691211401425	0.8505747126436781	0.27586206896551724	0.16118633139909735	0.48936170212765956	0.9464861379754996
PDGFC-KDR	PDGFC	KDR	0.16389548693586697	0.7007125890736342	0.8505747126436781	0.27586206896551724	0.17472598323662153	0.4732430689877498	0.9335912314635719
KISS1-KISS1R	KISS1	KISS1R	0.19002375296912113	0.6983372921615202	0.22988505747126436	0.6666666666666666	0.38813668600902645	0.7446808510638298	0.5041908446163765
LIF-IL6ST	LIF	IL6ST	0.9809976247030879	0.4085510688836104	0.1925287356321839	0.8304597701149425	0.988394584139265	0.6299161831076725	0.3417150225660864
OSM-IL6ST	OSM	IL6ST	0.48931116389548696	0.18527315914489312	0.1925287356321839	0.8304597701149425	0.7904577691811734	0.4158607350096712	0.25918762088974856
OSM-LIFR	OSM	LIFR	0.48931116389548696	0.18527315914489312	0.22126436781609196	0.6954022988505747	0.716956802063185	0.38233397807865893	0.2733720180528691
CGA-LHCGR	CGA	LHCGR	0.15201900237529692	0.7862232779097387	0.6896551724137931	0.2959770114942529	0.17408123791102514	0.5209542230818827	0.9045776918117344
CGB8-LHCGR	CGB8	LHCGR	0.6365795724465558	0	0.6896551724137931	0.2959770114942529	0.4932301740812379	0	0
LHB-LHCGR	LHB	LHCGR	0.6365795724465558	0	0.6896551724137931	0.2959770114942529	0.4932301740812379	0	0
PMCH-MCHR1	PMCH	MCHR1	0.6033254156769596	0.3515439429928741	0.6810344827586207	0.47988505747126436	0.6441005802707931	0.437137330754352	0.6370083816892328
PMCH-MCHR2	PMCH	MCHR2	0.6033254156769596	0.3515439429928741	0.5172413793103449	0.22988505747126436	0.41843971631205673	0.3004513217279175	0.5506125080593166
POMC-MC1R	POMC	MC1R	0.9168646080760094	0.6365795724465558	0.2988505747126437	0.5258620689655172	0.8401031592520954	0.6247582205029013	0.5641521598968408
POMC-MC3R	POMC	MC3R	0.9168646080760094	0.6365795724465558	0.7442528735632183	0	0	0	0.8626692456479691
AGRP-MC3R	AGRP	MC3R	0.48931116389548696	0.3182897862232779	0.7442528735632183	0	0	0	0.6331399097356544
POMC-MC4R	POMC	MC4R	0.9168646080760094	0.6365795724465558	0.6954022988505747	0.2672413793103448	0.5873629916183107	0.44165054803352677	0.8446163765312702
AGRP-MC4R	AGRP	MC4R	0.48931116389548696	0.3182897862232779	0.6954022988505747	0.2672413793103448	0.3965183752417795	0.31012250161186333	0.6060606060606061
POMC-MC5R	POMC	MC5R	0.9168646080760094	0.6365795724465558	0.6293103448275862	0.0603448275862069	0.21018697614442294	0.24242424242424243	0.8149580915538363
AGRP-MC5R	AGRP	MC5R	0.48931116389548696	0.3182897862232779	0.6293103448275862	0.0603448275862069	0.12572533849129594	0.21147646679561574	0.5802707930367504
MLN-MLNR	MLN	MLNR	0.17577197149643706	0.7719714964370546	0.7068965517241379	0.10632183908045977	0.09090909090909091	0.3043197936814958	0.90715667311412
PDYN-OPRM1	PDYN	OPRM1	0.46080760095011875	0.4180522565320665	0.7988505747126436	0.4482758620689655	0.5228884590586719	0.46486137975499675	0.743391360412637
PENK-OPRM1	PENK	OPRM1	0.1995249406175772	0.7458432304038005	0.7988505747126436	0.4482758620689655	0.3043197936814958	0.624113475177305	0.9329464861379755
OSTN-NPR3	OSTN	NPR3	0.35391923990498814	0.5486935866983373	0.4224137931034483	0.5	0.47775628626692457	0.56608639587363	0.6228239845261122
BDNF-NGFR	BDNF	NGFR	0.25415676959619954	0.6437054631828979	0.9971264367816092	0.21264367816091953	0.2063185041908446	0.38813668600902645	0.9477756286266924
NTF3-NGFR	NTF3	NGFR	0.33729216152019004	0.5866983372921615	0.9971264367816092	0.21264367816091953	0.2559638942617666	0.37008381689232756	0.9258542875564152
NTF4-NGFR	NTF4	NGFR	0.43705463182897863	0.43705463182897863	0.9971264367816092	0.21264367816091953	0.3127014829142489	0.3191489361702128	0.839458413926499
NGF-NGFR	NGF	NGFR	0.2375296912114014	0.6579572446555819	0.9971264367816092	0.21264367816091953	0.19148936170212766	0.39264990328820115	0.9509993552546744
TAC1-TACR1	TAC1	TACR1	0.1876484560570071	0.8028503562945368	0.28735632183908044	0.7931034482758621	0.43520309477756286	0.8517085751128304	0.6215344938749194
TAC3-TACR1	TAC3	TACR1	0.20190023752969122	0.838479809976247	0.28735632183908044	0.7931034482758621	0.4551901998710509	0.8768536428110896	0.6395873629916183
TAC1-TACR2	TAC1	TACR2	0.1876484560570071	0.8028503562945368	0.7442528735632183	0	0	0	0.9348807221147647
TAC3-TACR2	TAC3	TACR2	0.20190023752969122	0.838479809976247	0.7442528735632183	0	0	0	0.9439071566731141
TAC1-TACR3	TAC1	TACR3	0.1876484560570071	0.8028503562945368	0.45977011494252873	0.41379310344827586	0.27143778207607994	0.6228239845261122	0.7852998065764023
TAC3-TACR3	TAC3	TACR3	0.20190023752969122	0.838479809976247	0.45977011494252873	0.41379310344827586	0.2927143778207608	0.6382978723404256	0.8014184397163121
NMS-NMUR1	NMS	NMUR1	0.6365795724465558	0	0.5775862068965517	0.3017241379310345	0.5009671179883946	0	0
NMU-NMUR1	NMU	NMUR1	0.36104513064133015	0.5581947743467933	0.5775862068965517	0.3017241379310345	0.35267569310122504	0.43649258542875563	0.7298517085751128
NMS-NMUR2	NMS	NMUR2	0.6365795724465558	0	0.9712643678160919	0.09770114942528736	0.22823984526112184	0	0
NMU-NMUR2	NMU	NMUR2	0.36104513064133015	0.5581947743467933	0.9712643678160919	0.09770114942528736	0.14442295293359123	0.25983236621534495	0.903932946486138
PNOC-OPRL1	PNOC	OPRL1	0.23040380047505937	0.7957244655581948	0.4281609195402299	0.5488505747126436	0.38749194068343007	0.7182462927143778	0.7530625402965828
NPB-NPBWR1	NPB	NPBWR1	0.2042755344418052	0.7648456057007126	0.6609195402298851	0.1896551724137931	0.1579626047711154	0.4010315925209542	0.8845905867182463
NPW-NPBWR1	NPW	NPBWR1	0.06175771971496437	0.9144893111638955	0.6609195402298851	0.1896551724137931	0.07479045776918117	0.44680851063829785	0.9368149580915538
NPB-NPBWR2	NPB	NPBWR2	0.2042755344418052	0.7648456057007126	0.7442528735632183	0	0	0	0.9174725983236621
NPW-NPBWR2	NPW	NPBWR2	0.06175771971496437	0.9144893111638955	0.7442528735632183	0	0	0	0.9568020631850419
NPFF-NPFFR1	NPFF	NPFFR1	0.5700712589073634	0.38004750593824227	0.6264367816091954	0.5948275862068966	0.7143778207607995	0.5145067698259188	0.6350741457124436
NPVF-NPFFR1	NPVF	NPFFR1	0.6365795724465558	0	0.6264367816091954	0.5948275862068966	0.7537072856221793	0	0
NPFF-NPFFR2	NPFF	NPFFR2	0.5700712589073634	0.38004750593824227	0.514367816091954	0.6063218390804598	0.7246937459703418	0.5183752417794971	0.574468085106383
NPS-NPSR1	NPS	NPSR1	0.6033254156769596	0.3515439429928741	0.5689655172413793	0.3649425287356322	0.5499677627337202	0.3784655061250806	0.5789813023855577
NTS-NTSR1	NTS	NTSR1	0.08076009501187649	0.9406175771971497	0.6206896551724138	0.14655172413793102	0.07672469374597034	0.3900709219858156	0.9245647969052224
NTS-NTSR2	NTS	NTSR2	0.08076009501187649	0.9406175771971497	0.7442528735632183	0	0	0	0.9638942617666022
OXT-OXTR	OXT	OXTR	0.3182897862232779	0.6460807600950119	0.25287356321839083	0.6293103448275862	0.5119277885235332	0.6931012250161186	0.5093488072211476
AVP-OXTR	AVP	OXTR	0.24703087885985747	0.5273159144893111	0.25287356321839083	0.6293103448275862	0.44874274661508706	0.6215344938749194	0.4584139264990329
TNFSF4-TNFRSF4	TNFSF4	TNFRSF4	0.1163895486935867	0.8741092636579573	0.5804597701149425	0.2988505747126437	0.14248871695680207	0.5519019987105094	0.8871695680206318
HCRT-HCRTR1	HCRT	HCRTR1	0.8076009501187649	0.47743467933491684	0.9741379310344828	0	0	0	0.8588007736943907
HCRT-HCRTR2	HCRT	HCRTR2	0.8076009501187649	0.47743467933491684	0.5344827586206896	0.3879310344827586	0.6769825918762089	0.4616376531270148	0.6544165054803353
ADCYAP1-ADCYAP1R1	ADCYAP1	ADCYAP1R1	0.9833729216152018	0.8551068883610451	0.5488505747126436	0.34770114942528735	0.720180528691167	0.5938104448742747	0.8600902643455834
VIP-ADCYAP1R1	VIP	ADCYAP1R1	0.8479809976247031	0.18527315914489312	0.5488505747126436	0.34770114942528735	0.6492585428755642	0.2753062540296583	0.39264990328820115
PROK1-PROKR1	PROK1	PROKR1	0.9596199524940617	0	0.5316091954022989	0.3936781609195402	0.7524177949709865	0	0
PROK2-PROKR1	PROK2	PROKR1	0.6365795724465558	0	0.5316091954022989	0.3936781609195402	0.5931656995486783	0	0
PROK1-PROKR2	PROK1	PROKR2	0.9596199524940617	0	0.7155172413793104	0.1235632183908046	0.37459703417150225	0	0
PROK2-PROKR2	PROK2	PROKR2	0.6365795724465558	0	0.7155172413793104	0.1235632183908046	0.2733720180528691	0	0
CSH1-PRLR	CSH1	PRLR	0.6365795724465558	0	0.20689655172413793	0.6925287356321839	0.8117343649258543	0	0
CSH2-PRLR	CSH2	PRLR	0.8479809976247031	0.18527315914489312	0.20689655172413793	0.6925287356321839	0.9213410702772404	0.379110251450677	0.26499032882011603
CSHL1-PRLR	CSHL1	PRLR	0.6365795724465558	0	0.20689655172413793	0.6925287356321839	0.8117343649258543	0	0
PRLH-PRLHR	PRLH	PRLHR	0.6365795724465558	0	0.2614942528735632	0.6637931034482759	0.8033526756931012	0	0
PTHLH-PRLHR	PTHLH	PRLHR	0.10926365795724466	0.9097387173396675	0.2614942528735632	0.6637931034482759	0.2572533849129594	0.8304319793681496	0.6344294003868471
NPY-PRLHR	NPY	PRLHR	0.997624703087886	0.5724465558194775	0.2614942528735632	0.6637931034482759	0.9497098646034816	0.6647324306898775	0.48484848484848486
PTHLH-PTH1R	PTHLH	PTH1R	0.10926365795724466	0.9097387173396675	0.5459770114942529	0.23850574712643677	0.11347517730496454	0.5029013539651838	0.8787878787878788
PTH2-PTH1R	PTH2	PTH1R	0.6365795724465558	0	0.5459770114942529	0.23850574712643677	0.4410058027079304	0	0
PTHLH-PTH2R	PTHLH	PTH2R	0.10926365795724466	0.9097387173396675	0.29022988505747127	0.6206896551724138	0.24564796905222436	0.8027079303675049	0.6653771760154739
TNFSF11-TNFRSF11A	TNFSF11	TNFRSF11A	0.24465558194774348	0.6532066508313539	0.9022988505747126	0.49137931034482757	0.3765312701482914	0.6150870406189555	0.9284332688588007
RLN2-RXFP1	RLN2	RXFP1	0.9121140142517815	0.6152019002375297	0.7442528735632183	0	0	0	0.8536428110896196
RLN1-RXFP1	RLN1	RXFP1	0.22327790973871733	0.6199524940617577	0.7442528735632183	0	0	0	0.8568665377176016
RLN3-RXFP1	RLN3	RXFP1	0.9406175771971497	0	0.7442528735632183	0	0	0	0
INSL3-RXFP2	INSL3	RXFP2	0.39429928741092635	0.34679334916864607	0.5287356321839081	0.3333333333333333	0.3978078658929723	0.35589941972920697	0.5519019987105094
RLN2-RXFP2	RLN2	RXFP2	0.9121140142517815	0.6152019002375297	0.5287356321839081	0.3333333333333333	0.6627981947130883	0.4880722114764668	0.7330754352030948
RLN1-RXFP2	RLN1	RXFP2	0.22327790973871733	0.6199524940617577	0.5287356321839081	0.3333333333333333	0.2617666021921341	0.4887169568020632	0.7362991618310767
RLN3-RXFP2	RLN3	RXFP2	0.9406175771971497	0	0.5287356321839081	0.3333333333333333	0.6776273372018052	0	0
RLN3-RXFP3	RLN3	RXFP3	0.9406175771971497	0	0.617816091954023	0.3390804597701149	0.685364281108962	0	0
INSL5-RXFP3	INSL5	RXFP3	0.42992874109263657	0.5819477434679335	0.617816091954023	0.3390804597701149	0.4274661508704062	0.47904577691811734	0.7724049000644745
INSL5-RXFP4	INSL5	RXFP4	0.42992874109263657	0.5819477434679335	0.5919540229885057	0.4540229885057471	0.504835589941973	0.556415215989684	0.758220502901354
RLN3-RXFP4	RLN3	RXFP4	0.9406175771971497	0	0.5919540229885057	0.4540229885057471	0.8059316569954867	0	0
SCT-SCTR	SCT	SCTR	0.09738717339667459	0.9026128266033254	0.1867816091954023	0.6235632183908046	0.22437137330754353	0.8020631850419084	0.5203094777562862
VIP-SCTR	VIP	SCTR	0.8479809976247031	0.18527315914489312	0.1867816091954023	0.6235632183908046	0.8826563507414571	0.3552546744036106	0.2572533849129594
CORT-SSTR1	CORT	SSTR1	0.33966745843230406	0.5249406175771971	0.10919540229885058	0.9540229885057471	0.693745970341715	0.7678916827852998	0.29916183107672467
SST-SSTR1	SST	SSTR1	0.39429928741092635	0.9667458432304038	0.10919540229885058	0.9540229885057471	0.7504835589941973	0.9922630560928434	0.4029658284977434
CORT-SSTR2	CORT	SSTR2	0.33966745843230406	0.5249406175771971	0.05747126436781609	0.9827586206896551	0.7092198581560284	0.7749838813668601	0.2488716956802063
SST-SSTR2	SST	SSTR2	0.39429928741092635	0.9667458432304038	0.05747126436781609	0.9827586206896551	0.7627337201805287	0.9961315280464217	0.29529335912314636
