source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources	references	curation_effort	n_references	n_resources	sorted_eBCs_score.lig	SCbeta_scRNA_melton2019_score.lig	combined_sc_max_score.lig	scRNA_down_in_eBC_score	scRNA_down_in_SCbeta_melton2019_score	scRNA_down_in_SCbeta_balboa2022_score	sc_islet_bulk_rna_score.lig	bulkRNA_down_in_SCislet_score	all_sc_proteomics_score.lig	proteomics_down_in_sc_score	aggregate_score.lig	sorted_eBCs_score.rec	SCbeta_scRNA_melton2019_score.rec	combined_sc_max_score.rec	scRNA_up_in_eBC_score	scRNA_up_in_SCbeta_melton2019_score	scRNA_up_in_SCbeta_balboa2022_score	sc_islet_bulk_rna_score.rec	bulkRNA_up_in_SCislet_score	all_sc_proteomics_score.rec	proteomics_up_in_sc_score	aggregate_score.rec	interaction_score	interaction_symbol
P01178	P37288	OXT	AVPR1A	1	1	0	1	1	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10519430;Baccin2019:12660315;Baccin2019:8106369;Baccin2019:9264324;Baccin2019:9322919;Baccin2019:9334232;Baccin2019:9459574;Baccin2019:9884074;CellTalkDB:8106369;Cellinker:10519430;Cellinker:12660315;Cellinker:8106369;Cellinker:9264324;Cellinker:9322919;Cellinker:9334232;Cellinker:9459574;Cellinker:9884074;Guide2Pharma:10519430;Guide2Pharma:12660315;Guide2Pharma:8106369;Guide2Pharma:9264324;Guide2Pharma:9322919;Guide2Pharma:9334232;Guide2Pharma:9459574;Guide2Pharma:9884074;LRdb:10519430;LRdb:12660315;LRdb:8106369;LRdb:9264324;LRdb:9322919;LRdb:9334232;LRdb:9459574;LRdb:9884074;connectomeDB2020:10519430;connectomeDB2020:12660315;connectomeDB2020:8106369;connectomeDB2020:9264324;connectomeDB2020:9322919;connectomeDB2020:9334232;connectomeDB2020:9459574;connectomeDB2020:9884074;scConnect:10519430;scConnect:12660315;scConnect:8106369;scConnect:9264324;scConnect:9322919;scConnect:9334232;scConnect:9459574;scConnect:9884074	49	Baccin2019:10519430;Baccin2019:12660315;Baccin2019:8106369;Baccin2019:9264324;Baccin2019:9322919;Baccin2019:9334232;Baccin2019:9459574;Baccin2019:9884074;CellTalkDB:8106369;Cellinker:10519430;Cellinker:12660315;Cellinker:8106369;Cellinker:9264324;Cellinker:9322919;Cellinker:9334232;Cellinker:9459574;Cellinker:9884074;Guide2Pharma:10519430;Guide2Pharma:12660315;Guide2Pharma:8106369;Guide2Pharma:9264324;Guide2Pharma:9322919;Guide2Pharma:9334232;Guide2Pharma:9459574;Guide2Pharma:9884074;LRdb:10519430;LRdb:12660315;LRdb:8106369;LRdb:9264324;LRdb:9322919;LRdb:9334232;LRdb:9459574;LRdb:9884074;connectomeDB2020:10519430;connectomeDB2020:12660315;connectomeDB2020:8106369;connectomeDB2020:9264324;connectomeDB2020:9322919;connectomeDB2020:9334232;connectomeDB2020:9459574;connectomeDB2020:9884074;scConnect:10519430;scConnect:12660315;scConnect:8106369;scConnect:9264324;scConnect:9322919;scConnect:9334232;scConnect:9459574;scConnect:9884074	11	0.32066508313539194	0.2992874109263658	0.498812351543943	0	0	0	0.5154394299287411	0	0.09501187648456057	0	0.3182897862232779	0.28160919540229884	0.14080459770114942	0.28448275862068967	0	0	0	0.25	0.8103448275862069	0	0	0.4166666666666667	0.3985969387755102	OXT-AVPR1A
P01185	P37288	AVP	AVPR1A	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;IMEx_CellPhoneDB;IntAct_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10519430;Baccin2019:10780976;Baccin2019:10866830;Baccin2019:12446593;Baccin2019:15084136;Baccin2019:1560825;Baccin2019:8106369;Baccin2019:9264324;Baccin2019:9322919;Baccin2019:9334232;Baccin2019:9459574;Baccin2019:9864265;Baccin2019:9884074;CellTalkDB:1560825;Cellinker:10519430;Cellinker:10780976;Cellinker:10866830;Cellinker:12446593;Cellinker:15084136;Cellinker:1560825;Cellinker:8106369;Cellinker:9264324;Cellinker:9322919;Cellinker:9334232;Cellinker:9459574;Cellinker:9864265;Cellinker:9884074;Guide2Pharma:10519430;Guide2Pharma:10780976;Guide2Pharma:10866830;Guide2Pharma:12446593;Guide2Pharma:15084136;Guide2Pharma:8106369;Guide2Pharma:9264324;Guide2Pharma:9322919;Guide2Pharma:9334232;Guide2Pharma:9459574;Guide2Pharma:9864265;Guide2Pharma:9884074;HPMR:1560825;HPRD:8106369;LRdb:10519430;LRdb:10780976;LRdb:10866830;LRdb:12446593;LRdb:15084136;LRdb:1560825;LRdb:8106369;LRdb:9264324;LRdb:9322919;LRdb:9334232;LRdb:9459574;LRdb:9864265;LRdb:9884074;connectomeDB2020:10519430;connectomeDB2020:10780976;connectomeDB2020:10866830;connectomeDB2020:12446593;connectomeDB2020:15084136;connectomeDB2020:1560825;connectomeDB2020:8106369;connectomeDB2020:9264324;connectomeDB2020:9322919;connectomeDB2020:9334232;connectomeDB2020:9459574;connectomeDB2020:9864265;connectomeDB2020:9884074;scConnect:10519430;scConnect:10780976;scConnect:10866830;scConnect:12446593;scConnect:15084136;scConnect:8106369;scConnect:9264324;scConnect:9322919;scConnect:9334232;scConnect:9459574;scConnect:9864265;scConnect:9884074	79	Baccin2019:10519430;Baccin2019:10780976;Baccin2019:10866830;Baccin2019:12446593;Baccin2019:15084136;Baccin2019:1560825;Baccin2019:8106369;Baccin2019:9264324;Baccin2019:9322919;Baccin2019:9334232;Baccin2019:9459574;Baccin2019:9864265;Baccin2019:9884074;CellTalkDB:1560825;Cellinker:10519430;Cellinker:10780976;Cellinker:10866830;Cellinker:12446593;Cellinker:15084136;Cellinker:1560825;Cellinker:8106369;Cellinker:9264324;Cellinker:9322919;Cellinker:9334232;Cellinker:9459574;Cellinker:9864265;Cellinker:9884074;Guide2Pharma:10519430;Guide2Pharma:10780976;Guide2Pharma:10866830;Guide2Pharma:12446593;Guide2Pharma:15084136;Guide2Pharma:8106369;Guide2Pharma:9264324;Guide2Pharma:9322919;Guide2Pharma:9334232;Guide2Pharma:9459574;Guide2Pharma:9864265;Guide2Pharma:9884074;HPMR:1560825;HPRD:8106369;LRdb:10519430;LRdb:10780976;LRdb:10866830;LRdb:12446593;LRdb:15084136;LRdb:1560825;LRdb:8106369;LRdb:9264324;LRdb:9322919;LRdb:9334232;LRdb:9459574;LRdb:9864265;LRdb:9884074;connectomeDB2020:10519430;connectomeDB2020:10780976;connectomeDB2020:10866830;connectomeDB2020:12446593;connectomeDB2020:15084136;connectomeDB2020:1560825;connectomeDB2020:8106369;connectomeDB2020:9264324;connectomeDB2020:9322919;connectomeDB2020:9334232;connectomeDB2020:9459574;connectomeDB2020:9864265;connectomeDB2020:9884074;scConnect:10519430;scConnect:10780976;scConnect:10866830;scConnect:12446593;scConnect:15084136;scConnect:8106369;scConnect:9264324;scConnect:9322919;scConnect:9334232;scConnect:9459574;scConnect:9864265;scConnect:9884074	16	0.05463182897862233	0.2992874109263658	0.5249406175771971	0	0	0	0.6294536817102138	0	0.09501187648456057	0	0.24703087885985747	0.28160919540229884	0.14080459770114942	0.28448275862068967	0	0	0	0.25	0.8103448275862069	0	0	0.4166666666666667	0.33482142857142855	AVP-AVPR1A
P01178	P47901	OXT	AVPR1B	1	1	0	1	1	0	Baccin2019;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:16158071;Baccin2019:9264324;Baccin2019:9322919;Baccin2019:9459574;Baccin2019:9884074;CellTalkDB:16158071;Guide2Pharma:16158071;Guide2Pharma:9264324;Guide2Pharma:9322919;Guide2Pharma:9459574;Guide2Pharma:9884074;LRdb:16158071;LRdb:9264324;LRdb:9322919;LRdb:9459574;LRdb:9884074;connectomeDB2020:16158071;connectomeDB2020:9264324;connectomeDB2020:9322919;connectomeDB2020:9459574;connectomeDB2020:9884074;scConnect:16158071;scConnect:9264324;scConnect:9322919;scConnect:9459574;scConnect:9884074	26	Baccin2019:16158071;Baccin2019:9264324;Baccin2019:9322919;Baccin2019:9459574;Baccin2019:9884074;CellTalkDB:16158071;Guide2Pharma:16158071;Guide2Pharma:9264324;Guide2Pharma:9322919;Guide2Pharma:9459574;Guide2Pharma:9884074;LRdb:16158071;LRdb:9264324;LRdb:9322919;LRdb:9459574;LRdb:9884074;connectomeDB2020:16158071;connectomeDB2020:9264324;connectomeDB2020:9322919;connectomeDB2020:9459574;connectomeDB2020:9884074;scConnect:16158071;scConnect:9264324;scConnect:9322919;scConnect:9459574;scConnect:9884074	9	0.32066508313539194	0.2992874109263658	0.498812351543943	0	0	0	0.5154394299287411	0	0.09501187648456057	0	0.3182897862232779	0.28160919540229884	0	0.514367816091954	0	0	0	0.5862068965517241	0.8505747126436781	0.9540229885057471	0	0.6522988505747126	0.5242346938775511	OXT-AVPR1B
P01185	P47901	AVP	AVPR1B	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10519430;Baccin2019:10780976;Baccin2019:12446593;Baccin2019:15084136;Baccin2019:16158071;Baccin2019:7929452;Baccin2019:9264324;Baccin2019:9322919;Baccin2019:9459574;Baccin2019:9864265;Baccin2019:9884074;CellTalkDB:7929452;Cellinker:10519430;Cellinker:10780976;Cellinker:12446593;Cellinker:15084136;Cellinker:16158071;Cellinker:7929452;Cellinker:9264324;Cellinker:9322919;Cellinker:9459574;Cellinker:9864265;Cellinker:9884074;Guide2Pharma:10519430;Guide2Pharma:10780976;Guide2Pharma:12446593;Guide2Pharma:15084136;Guide2Pharma:16158071;Guide2Pharma:9264324;Guide2Pharma:9322919;Guide2Pharma:9459574;Guide2Pharma:9864265;Guide2Pharma:9884074;HPRD:7929452;LRdb:10519430;LRdb:10780976;LRdb:12446593;LRdb:15084136;LRdb:16158071;LRdb:7929452;LRdb:9264324;LRdb:9322919;LRdb:9459574;LRdb:9864265;LRdb:9884074;connectomeDB2020:10519430;connectomeDB2020:10780976;connectomeDB2020:12446593;connectomeDB2020:15084136;connectomeDB2020:16158071;connectomeDB2020:7929452;connectomeDB2020:9264324;connectomeDB2020:9322919;connectomeDB2020:9459574;connectomeDB2020:9864265;connectomeDB2020:9884074;scConnect:10519430;scConnect:10780976;scConnect:12446593;scConnect:15084136;scConnect:16158071;scConnect:9264324;scConnect:9322919;scConnect:9459574;scConnect:9864265;scConnect:9884074	66	Baccin2019:10519430;Baccin2019:10780976;Baccin2019:12446593;Baccin2019:15084136;Baccin2019:16158071;Baccin2019:7929452;Baccin2019:9264324;Baccin2019:9322919;Baccin2019:9459574;Baccin2019:9864265;Baccin2019:9884074;CellTalkDB:7929452;Cellinker:10519430;Cellinker:10780976;Cellinker:12446593;Cellinker:15084136;Cellinker:16158071;Cellinker:7929452;Cellinker:9264324;Cellinker:9322919;Cellinker:9459574;Cellinker:9864265;Cellinker:9884074;Guide2Pharma:10519430;Guide2Pharma:10780976;Guide2Pharma:12446593;Guide2Pharma:15084136;Guide2Pharma:16158071;Guide2Pharma:9264324;Guide2Pharma:9322919;Guide2Pharma:9459574;Guide2Pharma:9864265;Guide2Pharma:9884074;HPRD:7929452;LRdb:10519430;LRdb:10780976;LRdb:12446593;LRdb:15084136;LRdb:16158071;LRdb:7929452;LRdb:9264324;LRdb:9322919;LRdb:9459574;LRdb:9864265;LRdb:9884074;connectomeDB2020:10519430;connectomeDB2020:10780976;connectomeDB2020:12446593;connectomeDB2020:15084136;connectomeDB2020:16158071;connectomeDB2020:7929452;connectomeDB2020:9264324;connectomeDB2020:9322919;connectomeDB2020:9459574;connectomeDB2020:9864265;connectomeDB2020:9884074;scConnect:10519430;scConnect:10780976;scConnect:12446593;scConnect:15084136;scConnect:16158071;scConnect:9264324;scConnect:9322919;scConnect:9459574;scConnect:9864265;scConnect:9884074	15	0.05463182897862233	0.2992874109263658	0.5249406175771971	0	0	0	0.6294536817102138	0	0.09501187648456057	0	0.24703087885985747	0.28160919540229884	0	0.514367816091954	0	0	0	0.5862068965517241	0.8505747126436781	0.9540229885057471	0	0.6522988505747126	0.4528061224489796	AVP-AVPR1B
P01178	P30518	OXT	AVPR2	1	1	0	1	1	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:12660315;Baccin2019:7774575;Baccin2019:9264324;Baccin2019:9322919;Baccin2019:9459574;Baccin2019:9884074;CellTalkDB:9884074;Guide2Pharma:12660315;Guide2Pharma:7774575;Guide2Pharma:9264324;Guide2Pharma:9322919;Guide2Pharma:9459574;Guide2Pharma:9884074;LRdb:12660315;LRdb:7774575;LRdb:9264324;LRdb:9322919;LRdb:9459574;LRdb:9884074;connectomeDB2020:12660315;connectomeDB2020:7774575;connectomeDB2020:9264324;connectomeDB2020:9322919;connectomeDB2020:9459574;connectomeDB2020:9884074;scConnect:12660315;scConnect:7774575;scConnect:9264324;scConnect:9322919;scConnect:9459574;scConnect:9884074	31	Baccin2019:12660315;Baccin2019:7774575;Baccin2019:9264324;Baccin2019:9322919;Baccin2019:9459574;Baccin2019:9884074;CellTalkDB:9884074;Guide2Pharma:12660315;Guide2Pharma:7774575;Guide2Pharma:9264324;Guide2Pharma:9322919;Guide2Pharma:9459574;Guide2Pharma:9884074;LRdb:12660315;LRdb:7774575;LRdb:9264324;LRdb:9322919;LRdb:9459574;LRdb:9884074;connectomeDB2020:12660315;connectomeDB2020:7774575;connectomeDB2020:9264324;connectomeDB2020:9322919;connectomeDB2020:9459574;connectomeDB2020:9884074;scConnect:12660315;scConnect:7774575;scConnect:9264324;scConnect:9322919;scConnect:9459574;scConnect:9884074	10	0.32066508313539194	0.2992874109263658	0.498812351543943	0	0	0	0.5154394299287411	0	0.09501187648456057	0	0.3182897862232779	0	0	0	0	0	0	0	0	0	0	0	0	OXT-AVPR2
P01185	P30518	AVP	AVPR2	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;InnateDB-All_CellPhoneDB;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10519430;Baccin2019:10780976;Baccin2019:11012895;Baccin2019:11857925;Baccin2019:12446593;Baccin2019:15084136;Baccin2019:7774575;Baccin2019:9264324;Baccin2019:9322919;Baccin2019:9459574;Baccin2019:9864265;Baccin2019:9884074;CellTalkDB:9884074;Cellinker:10519430;Cellinker:10780976;Cellinker:11012895;Cellinker:11857925;Cellinker:12446593;Cellinker:15084136;Cellinker:7774575;Cellinker:9264324;Cellinker:9322919;Cellinker:9459574;Cellinker:9864265;Cellinker:9884074;Guide2Pharma:10519430;Guide2Pharma:10780976;Guide2Pharma:11012895;Guide2Pharma:12446593;Guide2Pharma:15084136;Guide2Pharma:7774575;Guide2Pharma:9264324;Guide2Pharma:9322919;Guide2Pharma:9459574;Guide2Pharma:9864265;Guide2Pharma:9884074;HPRD:11857925;LRdb:10519430;LRdb:10780976;LRdb:11012895;LRdb:11857925;LRdb:12446593;LRdb:15084136;LRdb:7774575;LRdb:9264324;LRdb:9322919;LRdb:9459574;LRdb:9864265;LRdb:9884074;SIGNOR:1560825;connectomeDB2020:10519430;connectomeDB2020:10780976;connectomeDB2020:11012895;connectomeDB2020:11857925;connectomeDB2020:12446593;connectomeDB2020:15084136;connectomeDB2020:7774575;connectomeDB2020:9264324;connectomeDB2020:9322919;connectomeDB2020:9459574;connectomeDB2020:9864265;connectomeDB2020:9884074;scConnect:10519430;scConnect:10780976;scConnect:11012895;scConnect:12446593;scConnect:15084136;scConnect:7774575;scConnect:9264324;scConnect:9322919;scConnect:9459574;scConnect:9864265;scConnect:9884074	73	Baccin2019:10519430;Baccin2019:10780976;Baccin2019:11012895;Baccin2019:11857925;Baccin2019:12446593;Baccin2019:15084136;Baccin2019:7774575;Baccin2019:9264324;Baccin2019:9322919;Baccin2019:9459574;Baccin2019:9864265;Baccin2019:9884074;CellTalkDB:9884074;Cellinker:10519430;Cellinker:10780976;Cellinker:11012895;Cellinker:11857925;Cellinker:12446593;Cellinker:15084136;Cellinker:7774575;Cellinker:9264324;Cellinker:9322919;Cellinker:9459574;Cellinker:9864265;Cellinker:9884074;Guide2Pharma:10519430;Guide2Pharma:10780976;Guide2Pharma:11012895;Guide2Pharma:12446593;Guide2Pharma:15084136;Guide2Pharma:7774575;Guide2Pharma:9264324;Guide2Pharma:9322919;Guide2Pharma:9459574;Guide2Pharma:9864265;Guide2Pharma:9884074;HPRD:11857925;LRdb:10519430;LRdb:10780976;LRdb:11012895;LRdb:11857925;LRdb:12446593;LRdb:15084136;LRdb:7774575;LRdb:9264324;LRdb:9322919;LRdb:9459574;LRdb:9864265;LRdb:9884074;SIGNOR:1560825;connectomeDB2020:10519430;connectomeDB2020:10780976;connectomeDB2020:11012895;connectomeDB2020:11857925;connectomeDB2020:12446593;connectomeDB2020:15084136;connectomeDB2020:7774575;connectomeDB2020:9264324;connectomeDB2020:9322919;connectomeDB2020:9459574;connectomeDB2020:9864265;connectomeDB2020:9884074;scConnect:10519430;scConnect:10780976;scConnect:11012895;scConnect:12446593;scConnect:15084136;scConnect:7774575;scConnect:9264324;scConnect:9322919;scConnect:9459574;scConnect:9864265;scConnect:9884074	19	0.05463182897862233	0.2992874109263658	0.5249406175771971	0	0	0	0.6294536817102138	0	0.09501187648456057	0	0.24703087885985747	0	0	0	0	0	0	0	0	0	0	0	0	AVP-AVPR2
P47992	P46094	XCL1	XCR1	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;KEGG-MEDICUS;Kirouac2010;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:11446740;Baccin2019:9632725;CellPhoneDB:24218476;Cellinker:11446740;Cellinker:19556286;Cellinker:9632725;Guide2Pharma:25497737;HPMR:9632725;HPRD:11446740;HPRD:9632725;ICELLNET:22633458;InnateDB:9632725;LRdb:10699158;SIGNOR:10518929;connectomeDB2020:11446740;connectomeDB2020:9632725;scConnect:25497737	17	Baccin2019:11446740;Baccin2019:9632725;CellPhoneDB:24218476;Cellinker:11446740;Cellinker:19556286;Cellinker:9632725;Guide2Pharma:25497737;HPMR:9632725;HPRD:11446740;HPRD:9632725;ICELLNET:22633458;InnateDB:9632725;LRdb:10699158;SIGNOR:10518929;connectomeDB2020:11446740;connectomeDB2020:9632725;scConnect:25497737	21	0.3919239904988123	0.2992874109263658	0.6247030878859857	0	0	0	0.27790973871733965	0	0.09501187648456057	0	0.2684085510688836	0	0	0	0	0	0	0.1925287356321839	0.7442528735632183	0	0	0.22126436781609196	0.22002551020408162	XCL1-XCR1
Q9UBD3	P46094	XCL2	XCR1	1	1	0	1	1	0	CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;KEGG-MEDICUS;Kirouac2010;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;scConnect;talklr	CellTalkDB:10699158;Cellinker:19556286;Cellinker:9632725;Guide2Pharma:25497737;HPRD:9632725;ICELLNET:22633458;LRdb:10699158;connectomeDB2020:9632725;scConnect:25497737	9	CellTalkDB:10699158;Cellinker:19556286;Cellinker:9632725;Guide2Pharma:25497737;HPRD:9632725;ICELLNET:22633458;LRdb:10699158;connectomeDB2020:9632725;scConnect:25497737	17	0.48931116389548696	0.16152019002375298	0.6413301662707839	0	0	0	0.6294536817102138	0	0.09501187648456057	0	0.42280285035629456	0	0	0	0	0	0	0.1925287356321839	0.7442528735632183	0	0	0.22126436781609196	0.3137755102040816	XCL2-XCR1
P01303	P25929	NPY	NPY1R	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:12007534;Baccin2019:7559383;Baccin2019:9001438;Baccin2019:9549761;CellTalkDB:9001438;Cellinker:12007534;Cellinker:7559383;Cellinker:9001438;Cellinker:9549761;HPMR:9549761;HPRD:12007534;HPRD:7559383;HPRD:9001438;LRdb:12007534;LRdb:7559383;LRdb:9001438;LRdb:9549761;Lit-BM-17:23597562;Lit-BM-17:7559383;SIGNOR:9549761;connectomeDB2020:12007534;connectomeDB2020:7559383;connectomeDB2020:9001438;connectomeDB2020:9549761	24	Baccin2019:12007534;Baccin2019:7559383;Baccin2019:9001438;Baccin2019:9549761;CellTalkDB:9001438;Cellinker:12007534;Cellinker:7559383;Cellinker:9001438;Cellinker:9549761;HPMR:9549761;HPRD:12007534;HPRD:7559383;HPRD:9001438;LRdb:12007534;LRdb:7559383;LRdb:9001438;LRdb:9549761;Lit-BM-17:23597562;Lit-BM-17:7559383;SIGNOR:9549761;connectomeDB2020:12007534;connectomeDB2020:7559383;connectomeDB2020:9001438;connectomeDB2020:9549761	18	0.2375296912114014	0.2992874109263658	0.4251781472684085	0.9928741092636579	0.9928741092636579	0	0.47030878859857483	0.995249406175772	0.09501187648456057	0	0.997624703087886	0.8333333333333334	0.5948275862068966	0.9109195402298851	0	0	0	0.7385057471264368	0.9827586206896551	0	0	0.7586206896551724	0.9732142857142857	NPY-NPY1R
P10082	P25929	PYY	NPY1R	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:954976112665544;CellTalkDB:9549761;Cellinker:12665544;Cellinker:9549761;HPRD:12665544;LRdb:127;LRdb:9549761;connectomeDB2020:12665544;connectomeDB2020:9549761	9	Baccin2019:954976112665544;CellTalkDB:9549761;Cellinker:12665544;Cellinker:9549761;HPRD:12665544;LRdb:127;LRdb:9549761;connectomeDB2020:12665544;connectomeDB2020:9549761	14	0.009501187648456057	0.08788598574821853	0.026128266033254157	0	0	0	0.31116389548693585	0	0.09501187648456057	0	0.047505938242280284	0.8333333333333334	0.5948275862068966	0.9109195402298851	0	0	0	0.7385057471264368	0.9827586206896551	0	0	0.7586206896551724	0.14540816326530612	PYY-NPY1R
P01303	P49146	NPY	NPY2R	1	1	0	1	1	0	Baccin2019;CellChatDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:12007534;Baccin2019:7559383;Baccin2019:7592910;Baccin2019:8632753;Baccin2019:9001438;Baccin2019:9549761;CellTalkDB:9001438;Cellinker:12007534;Cellinker:7559383;Cellinker:7592910;Cellinker:8632753;Cellinker:9001438;Cellinker:9549761;Guide2Pharma:7592910;Guide2Pharma:8632753;HPMR:9549761;HPRD:12007534;HPRD:7559383;HPRD:9001438;LRdb:12007534;LRdb:7559383;LRdb:7592910;LRdb:8632753;LRdb:9001438;LRdb:9549761;SIGNOR:9549761;connectomeDB2020:12007534;connectomeDB2020:7559383;connectomeDB2020:7592910;connectomeDB2020:8632753;connectomeDB2020:9001438;connectomeDB2020:9549761;scConnect:7592910;scConnect:8632753	34	Baccin2019:12007534;Baccin2019:7559383;Baccin2019:7592910;Baccin2019:8632753;Baccin2019:9001438;Baccin2019:9549761;CellTalkDB:9001438;Cellinker:12007534;Cellinker:7559383;Cellinker:7592910;Cellinker:8632753;Cellinker:9001438;Cellinker:9549761;Guide2Pharma:7592910;Guide2Pharma:8632753;HPMR:9549761;HPRD:12007534;HPRD:7559383;HPRD:9001438;LRdb:12007534;LRdb:7559383;LRdb:7592910;LRdb:8632753;LRdb:9001438;LRdb:9549761;SIGNOR:9549761;connectomeDB2020:12007534;connectomeDB2020:7559383;connectomeDB2020:7592910;connectomeDB2020:8632753;connectomeDB2020:9001438;connectomeDB2020:9549761;scConnect:7592910;scConnect:8632753	16	0.2375296912114014	0.2992874109263658	0.4251781472684085	0.9928741092636579	0.9928741092636579	0	0.47030878859857483	0.995249406175772	0.09501187648456057	0	0.997624703087886	0	0	0.21839080459770116	0	0	0	0.27586206896551724	0.8563218390804598	0	0	0.3218390804597701	0.6849489795918368	NPY-NPY2R
