source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources	references	curation_effort	n_references	n_resources
Q96S42	Q8NER5	NODAL	ACVR1C	1	1	0	1	1	0	Baccin2019;CellCall;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:12606401;CellTalkDB:12606401;HPMR:12606401;LRdb:12606401;SIGNOR:15531507;connectomeDB2020:12606401	6	Baccin2019:12606401;CellTalkDB:12606401;HPMR:12606401;LRdb:12606401;SIGNOR:15531507;connectomeDB2020:12606401	12
Q96T91	P16473	GPHA2	TSHR	1	1	0	1	1	0	Baccin2019;CellTalkDB;Cellinker;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:12045258;CellTalkDB:12045258;Cellinker:12045258;LRdb:12045258;SIGNOR:12045258;connectomeDB2020:12045258	6	Baccin2019:12045258;CellTalkDB:12045258;Cellinker:12045258;LRdb:12045258;SIGNOR:12045258;connectomeDB2020:12045258	10
Q99748	P07949	NRTN	RET	1	1	0	1	1	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:91828039192898;CellTalkDB:9182803;Cellinker:9182803;Cellinker:9192898;HPMR:9182803;HPMR:9192898;HPRD:9192898;LRdb:9182803;LRdb:919;SIGNOR:9182803;connectomeDB2020:9182803;connectomeDB2020:9192898	12	Baccin2019:91828039192898;CellTalkDB:9182803;Cellinker:9182803;Cellinker:9192898;HPMR:9182803;HPMR:9192898;HPRD:9192898;LRdb:9182803;LRdb:919;SIGNOR:9182803;connectomeDB2020:9182803;connectomeDB2020:9192898	13
Q99748	P56159	NRTN	GFRA1	1	1	0	1	1	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:91828039407096;CellTalkDB:9182803;Cellinker:9182803;Cellinker:9407096;HPRD:9407096;LRdb:9182803;LRdb:941;SIGNOR:9182803;connectomeDB2020:9182803;connectomeDB2020:9407096	10	Baccin2019:91828039407096;CellTalkDB:9182803;Cellinker:9182803;Cellinker:9407096;HPRD:9407096;LRdb:9182803;LRdb:941;SIGNOR:9182803;connectomeDB2020:9182803;connectomeDB2020:9407096	12
Q99985	O60462	SEMA3C	NRP2	1	1	0	1	1	0	Baccin2019;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10196546;Baccin2019:9331348;CellTalkDB:10196546;HPMR:10196546;HPRD:9331348;ICELLNET:29067024;LRdb:10196546;LRdb:93;SIGNOR:16816121;connectomeDB2020:10196546;connectomeDB2020:9331348	11	Baccin2019:10196546;Baccin2019:9331348;CellTalkDB:10196546;HPMR:10196546;HPRD:9331348;ICELLNET:29067024;LRdb:10196546;LRdb:93;SIGNOR:16816121;connectomeDB2020:10196546;connectomeDB2020:9331348	14
Q9BXY4	P31431	RSPO3	SDC4	1	1	0	1	1	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;connectomeDB2020;iTALK;talklr	Baccin2019:24275095;CellTalkDB:21397842;Cellinker:21397842;LRdb:21397842;Ramilowski2015:21397842;SIGNOR:21397842;connectomeDB2020:21397842;talklr:21397842	8	Baccin2019:24275095;CellTalkDB:21397842;Cellinker:21397842;LRdb:21397842;Ramilowski2015:21397842;SIGNOR:21397842;connectomeDB2020:21397842;talklr:21397842	10
Q9BZM5	P26718	ULBP2	KLRK1	1	1	0	0	0	0	CellTalkDB;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;IntAct;LRdb;Ramilowski2015;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:10894171;HPMR:10894171;IntAct:19424970;IntAct:28559451;LRdb:10894171;SIGNOR:10894171;connectomeDB2020:10894171;connectomeDB2020:26041808	8	CellTalkDB:10894171;HPMR:10894171;IntAct:19424970;IntAct:28559451;LRdb:10894171;SIGNOR:10894171;connectomeDB2020:10894171;connectomeDB2020:26041808	10
Q9HB63	Q6ZN44	NTN4	UNC5A	1	1	0	1	1	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:17174565;CellTalkDB:17174565;Cellinker:17174565;LRdb:17174565;SIGNOR:12598531;connectomeDB2020:17174565	6	Baccin2019:17174565;CellTalkDB:17174565;Cellinker:17174565;LRdb:17174565;SIGNOR:12598531;connectomeDB2020:17174565	11
Q96FE5	Q9NQC3	LINGO1	RTN4	1	0	0	0	0	0	Baccin2019;Ramilowski2015_Baccin2019	NA	0	0	1
Q9NQC3	Q96FE5	RTN4	LINGO1	1	1	0	1	1	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:15694322;CellTalkDB:15694322;LRdb:15694322;SIGNOR:15694321;connectomeDB2020:15694322	5	Baccin2019:15694322;CellTalkDB:15694322;LRdb:15694322;SIGNOR:15694321;connectomeDB2020:15694322	10
Q9NZ94	P58401	NLGN3	NRXN2	1	1	0	1	1	0	CellTalkDB;Cellinker;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:8576240;Cellinker:8576240;HPRD:8576240;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:8576240	6	CellTalkDB:8576240;Cellinker:8576240;HPRD:8576240;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:8576240	10
Q9NZ94	Q9ULB1	NLGN3	NRXN1	1	1	0	1	1	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:8576240;Baccin2019:9325340;CellTalkDB:8576240;Cellinker:8576240;Cellinker:9325340;HPRD:8576240;HPRD:9325340;LRdb:8576240;LRdb:933;SIGNOR:18923512;connectomeDB2020:8576240;connectomeDB2020:9325340	12	Baccin2019:8576240;Baccin2019:9325340;CellTalkDB:8576240;Cellinker:8576240;Cellinker:9325340;HPRD:8576240;HPRD:9325340;LRdb:8576240;LRdb:933;SIGNOR:18923512;connectomeDB2020:8576240;connectomeDB2020:9325340	12
Q9ULB1	Q9NZ94	NRXN1	NLGN3	1	1	0	0	0	0	Baccin2019;CellChatDB;HPRD;Ramilowski2015_Baccin2019;Wang	HPRD:8576240;HPRD:9325340	2	HPRD:8576240;HPRD:9325340	4
Q9NZ94	Q9Y4C0	NLGN3	NRXN3	1	1	0	1	1	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:85762408576240;CellTalkDB:8576240;HPRD:8576240;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:8576240	6	Baccin2019:85762408576240;CellTalkDB:8576240;HPRD:8576240;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:8576240	11
Q9Y4C0	Q9NZ94	NRXN3	NLGN3	1	1	0	0	0	0	Baccin2019;CellChatDB;Cellinker;HPMR_Cellinker;HPRD;Ramilowski2015_Baccin2019;Wang	Cellinker:8576240;HPRD:8576240	2	Cellinker:8576240;HPRD:8576240	5
Q9UBC7	O43603	GALP	GALR2	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:15944009;Baccin2019:20880399;Baccin2019:9832121;CellChatDB:23233848;CellTalkDB:15944009;Cellinker:15944009;Cellinker:20880399;Cellinker:23233848;Cellinker:9832121;LRdb:15944009;LRdb:20880399;LRdb:9832121;SIGNOR:10601261;connectomeDB2020:15944009;connectomeDB2020:20880399;connectomeDB2020:9832121;scConnect:15944009;scConnect:20880399	18	Baccin2019:15944009;Baccin2019:20880399;Baccin2019:9832121;CellChatDB:23233848;CellTalkDB:15944009;Cellinker:15944009;Cellinker:20880399;Cellinker:23233848;Cellinker:9832121;LRdb:15944009;LRdb:20880399;LRdb:9832121;SIGNOR:10601261;connectomeDB2020:15944009;connectomeDB2020:20880399;connectomeDB2020:9832121;scConnect:15944009;scConnect:20880399	14
Q9HCJ2	Q9Y2I2	LRRC4C	NTNG1	1	1	0	0	0	0	Baccin2019;BioGRID;CellChatDB;Cellinker;HPMR;HPMR_Cellinker;HPRD;IntAct;Lit-BM-17	BioGRID:21946559;Cellinker:14595443;Cellinker:25411505;HPMR:14595443;HPRD:14595443;IntAct:21946559;Lit-BM-17:14595443;Lit-BM-17:21946559	8	BioGRID:21946559;Cellinker:14595443;Cellinker:25411505;HPMR:14595443;HPRD:14595443;IntAct:21946559;Lit-BM-17:14595443;Lit-BM-17:21946559	8
Q9Y2I2	Q9HCJ2	NTNG1	LRRC4C	1	1	0	1	1	0	Baccin2019;BioGRID;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:1459544314595440;BioGRID:21946559;CellTalkDB:14595443;HPMR:14595443;HPRD:14595443;IntAct:21946559;LRdb:14595443;Lit-BM-17:14595443;Lit-BM-17:21946559;SIGNOR:19467332;connectomeDB2020:14595443	11	Baccin2019:1459544314595440;BioGRID:21946559;CellTalkDB:14595443;HPMR:14595443;HPRD:14595443;IntAct:21946559;LRdb:14595443;Lit-BM-17:14595443;Lit-BM-17:21946559;SIGNOR:19467332;connectomeDB2020:14595443	15
COMPLEX:P05107_P20701	P05362	ITGAL_ITGB2	ICAM1	1	1	0	0	0	0	Baccin2019;CellPhoneDB;ICELLNET;SIGNOR	Baccin2019:16988024;ICELLNET:10940895;ICELLNET:23418628;SIGNOR:12808052	4	Baccin2019:16988024;ICELLNET:10940895;ICELLNET:23418628;SIGNOR:12808052	4
P05362	COMPLEX:P05107_P20701	ICAM1	ITGAL_ITGB2	1	0	0	0	0	0	Baccin2019;CellChatDB;Cellinker;HPMR_Cellinker	Baccin2019:16988024;Cellinker:14507735;Cellinker:23602662	3	Baccin2019:16988024;Cellinker:14507735;Cellinker:23602662	3
COMPLEX:P05107_Q13349	P19320	ITGAD_ITGB2	VCAM1	1	1	0	1	1	0	Baccin2019;CellPhoneDB;SIGNOR	Baccin2019:16988024;SIGNOR:10438935	2	Baccin2019:16988024;SIGNOR:10438935	3
P19320	COMPLEX:P05107_Q13349	VCAM1	ITGAD_ITGB2	1	0	0	0	0	0	Baccin2019;CellPhoneDB	Baccin2019:16988024	1	Baccin2019:16988024	2
P02679	COMPLEX:P05106_P08514	FGG	ITGA2B_ITGB3	1	0	0	0	0	0	Baccin2019	Baccin2019:16988024	1	Baccin2019:16988024	1
P20396	P34981	TRH	TRHR	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:15117874;Baccin2019:2175902;Baccin2019:9794253;CellTalkDB:9794253;Cellinker:15117874;Cellinker:2175902;Cellinker:9794253;HPMR:2175902;HPRD:15117874;HPRD:9794253;LRdb:15117874;LRdb:2175902;LRdb:9794253;SIGNOR:27515033;connectomeDB2020:15117874;connectomeDB2020:2175902;connectomeDB2020:9794253	17	Baccin2019:15117874;Baccin2019:2175902;Baccin2019:9794253;CellTalkDB:9794253;Cellinker:15117874;Cellinker:2175902;Cellinker:9794253;HPMR:2175902;HPRD:15117874;HPRD:9794253;LRdb:15117874;LRdb:2175902;LRdb:9794253;SIGNOR:27515033;connectomeDB2020:15117874;connectomeDB2020:2175902;connectomeDB2020:9794253	16
P63092	P47871	GNAS	GCGR	1	0	0	0	0	0	Baccin2019;CellTalkDB;Cellinker;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:1908089;CellTalkDB:1908089;Cellinker:1908089;HPRD:1908089;LRdb:1908089;connectomeDB2020:1908089	6	Baccin2019:1908089;CellTalkDB:1908089;Cellinker:1908089;HPRD:1908089;LRdb:1908089;connectomeDB2020:1908089	9
O00230	Q92847	CORT	GHSR	1	1	0	1	1	0	Baccin2019;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:1122773711227730;CellTalkDB:11227737;Cellinker:11227737;HPRD:11227737;LRdb:11227737;SIGNOR:12161511;connectomeDB2020:11227737	7	Baccin2019:1122773711227730;CellTalkDB:11227737;Cellinker:11227737;HPRD:11227737;LRdb:11227737;SIGNOR:12161511;connectomeDB2020:11227737	13
O00230	Q96LB1	CORT	MRGPRX2	1	1	0	1	1	0	Baccin2019;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:1291540212915400;CellTalkDB:12915402;Cellinker:12915402;HPMR:12915402;HPRD:12915402;LRdb:12915402;SIGNOR:16111673;connectomeDB2020:12915402	8	Baccin2019:1291540212915400;CellTalkDB:12915402;Cellinker:12915402;HPMR:12915402;HPRD:12915402;LRdb:12915402;SIGNOR:16111673;connectomeDB2020:12915402	13
P58400	Q9NZ94	NRXN1	NLGN3	1	1	0	0	0	0	Baccin2019;CellChatDB;HPRD;Ramilowski2015_Baccin2019;Wang	HPRD:8576240;HPRD:9325340	2	HPRD:8576240;HPRD:9325340	4
Q9NZ94	P58400	NLGN3	NRXN1	1	1	0	1	1	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:8576240;Baccin2019:9325340;CellTalkDB:8576240;Cellinker:8576240;Cellinker:9325340;HPRD:8576240;HPRD:9325340;LRdb:8576240;LRdb:933;SIGNOR:18923512;connectomeDB2020:8576240;connectomeDB2020:9325340	12	Baccin2019:8576240;Baccin2019:9325340;CellTalkDB:8576240;Cellinker:8576240;Cellinker:9325340;HPRD:8576240;HPRD:9325340;LRdb:8576240;LRdb:933;SIGNOR:18923512;connectomeDB2020:8576240;connectomeDB2020:9325340	12
P58400	Q8N2Q7	NRXN1	NLGN1	1	1	0	0	0	0	Baccin2019;BioGRID;CellChatDB;HPRD;Wang	BioGRID:12796785;BioGRID:14522992;BioGRID:8576240;HPRD:14522992;HPRD:8576240	5	BioGRID:12796785;BioGRID:14522992;BioGRID:8576240;HPRD:14522992;HPRD:8576240	5
Q8N2Q7	P58400	NLGN1	NRXN1	1	1	0	1	1	0	Baccin2019;BioGRID;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:14522992;Baccin2019:8576240;BioGRID:12796785;BioGRID:14522992;BioGRID:8576240;CellTalkDB:8576240;Cellinker:14522992;Cellinker:8576240;HPRD:14522992;HPRD:8576240;LRdb:145;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:14522992;connectomeDB2020:8576240	15	Baccin2019:14522992;Baccin2019:8576240;BioGRID:12796785;BioGRID:14522992;BioGRID:8576240;CellTalkDB:8576240;Cellinker:14522992;Cellinker:8576240;HPRD:14522992;HPRD:8576240;LRdb:145;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:14522992;connectomeDB2020:8576240	13
P58400	Q8NFZ4	NRXN1	NLGN2	1	1	0	0	0	0	Baccin2019;CellChatDB;HPRD;Ramilowski2015_Baccin2019;SIGNOR;Wang	HPRD:8576240;SIGNOR:22626543	2	HPRD:8576240;SIGNOR:22626543	5
Q8NFZ4	P58400	NLGN2	NRXN1	1	1	0	1	1	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:85762408576240;CellTalkDB:8576240;Cellinker:8576240;HPRD:8576240;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:8576240	7	Baccin2019:85762408576240;CellTalkDB:8576240;Cellinker:8576240;HPRD:8576240;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:8576240	12
Q9NZ94	Q9P2S2	NLGN3	NRXN2	1	1	0	1	1	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:85762408576240;CellTalkDB:8576240;Cellinker:8576240;HPRD:8576240;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:8576240	7	Baccin2019:85762408576240;CellTalkDB:8576240;Cellinker:8576240;HPRD:8576240;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:8576240	12
Q9P2S2	Q9NZ94	NRXN2	NLGN3	1	1	0	0	0	0	Baccin2019;CellChatDB;HPRD;Ramilowski2015_Baccin2019;Wang	HPRD:8576240	1	HPRD:8576240	4
Q8N2Q7	Q9P2S2	NLGN1	NRXN2	1	1	0	1	1	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;connectomeDB2020;iTALK;talklr	CellTalkDB:7736595;LRdb:7736595;Ramilowski2015:7736595;SIGNOR:18923512;connectomeDB2020:7736595;talklr:7736595	6	CellTalkDB:7736595;LRdb:7736595;Ramilowski2015:7736595;SIGNOR:18923512;connectomeDB2020:7736595;talklr:7736595	9
Q9P2S2	Q8N2Q7	NRXN2	NLGN1	1	1	0	0	0	0	Baccin2019;CellChatDB;Ramilowski2015_Baccin2019;Wang	NA	0	0	3
Q8NFZ4	Q9P2S2	NLGN2	NRXN2	1	1	0	1	1	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:8576240;CellTalkDB:8576240;Cellinker:8576240;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:8576240	6	Baccin2019:8576240;CellTalkDB:8576240;Cellinker:8576240;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:8576240	11
Q9P2S2	Q8NFZ4	NRXN2	NLGN2	1	1	0	0	0	0	Baccin2019;CellChatDB;Ramilowski2015_Baccin2019;SIGNOR;Wang	SIGNOR:22626544	1	SIGNOR:22626544	4
Q9HDB5	Q9NZ94	NRXN3	NLGN3	1	1	0	0	0	0	Baccin2019;CellChatDB;Cellinker;HPMR_Cellinker;HPRD;Ramilowski2015_Baccin2019;Wang	Cellinker:8576240;HPRD:8576240	2	Cellinker:8576240;HPRD:8576240	5
Q9NZ94	Q9HDB5	NLGN3	NRXN3	1	1	0	1	1	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:85762408576240;CellTalkDB:8576240;HPRD:8576240;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:8576240	6	Baccin2019:85762408576240;CellTalkDB:8576240;HPRD:8576240;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:8576240	11
Q8N2Q7	Q9HDB5	NLGN1	NRXN3	1	1	0	1	1	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:8576240;CellTalkDB:8576240;Cellinker:8576240;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:8576240	6	Baccin2019:8576240;CellTalkDB:8576240;Cellinker:8576240;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:8576240	11
Q9HDB5	Q8N2Q7	NRXN3	NLGN1	1	1	0	0	0	0	Baccin2019;CellChatDB;Ramilowski2015_Baccin2019;Wang	NA	0	0	3
Q8NFZ4	Q9HDB5	NLGN2	NRXN3	1	1	0	1	1	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:8576240;CellTalkDB:8576240;Cellinker:8576240;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:8576240	6	Baccin2019:8576240;CellTalkDB:8576240;Cellinker:8576240;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:8576240	11
Q9HDB5	Q8NFZ4	NRXN3	NLGN2	1	1	0	0	0	0	Baccin2019;CellChatDB;Ramilowski2015_Baccin2019;SIGNOR;Wang	SIGNOR:22626546	1	SIGNOR:22626546	4
P01127	P09619	PDGFB	PDGFRB	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;IntAct;KEGG-MEDICUS;LRdb;Lit-BM-17;ProtMapper;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Sparser_ProtMapper;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:285049611903042;CellChatDB:15207812;CellTalkDB:2850496;Cellinker:15207812;Cellinker:28267575;DIP:11297552;DIP:20534510;HPMR:2850496;HPRD:11903042;ICELLNET:15207811;ICELLNET:9739761;IntAct:10806482;IntAct:11297552;IntAct:17981115;IntAct:20534510;IntAct:7679113;LRdb:119;LRdb:2850496;Lit-BM-17:10806482;Lit-BM-17:11297552;Lit-BM-17:17981115;Lit-BM-17:20577048;Lit-BM-17:7679113;ProtMapper:30150707;SIGNOR:11331882;connectomeDB2020:11903042;connectomeDB2020:2850496	27	Baccin2019:285049611903042;CellChatDB:15207812;CellTalkDB:2850496;Cellinker:15207812;Cellinker:28267575;DIP:11297552;DIP:20534510;HPMR:2850496;HPRD:11903042;ICELLNET:15207811;ICELLNET:9739761;IntAct:10806482;IntAct:11297552;IntAct:17981115;IntAct:20534510;IntAct:7679113;LRdb:119;LRdb:2850496;Lit-BM-17:10806482;Lit-BM-17:11297552;Lit-BM-17:17981115;Lit-BM-17:20577048;Lit-BM-17:7679113;ProtMapper:30150707;SIGNOR:11331882;connectomeDB2020:11903042;connectomeDB2020:2850496	22
P01270	P49190	PTH	PTH2R	1	1	0	1	1	0	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;InnateDB-All_CellPhoneDB;LRdb;Ramilowski2015;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:7797535;Cellinker:7797535;Cellinker:9482662;HPMR:7797535;HPRD:9482662;LRdb:7797535;LRdb:948;SIGNOR:11861531;connectomeDB2020:7797535;connectomeDB2020:9482662	10	CellTalkDB:7797535;Cellinker:7797535;Cellinker:9482662;HPMR:7797535;HPRD:9482662;LRdb:7797535;LRdb:948;SIGNOR:11861531;connectomeDB2020:7797535;connectomeDB2020:9482662	13
P04004	COMPLEX:P05556_P53708	VTN	ITGA8_ITGB1	1	1	0	1	1	0	Baccin2019;CellChatDB;Cellinker;SIGNOR	Baccin2019:16988024;Cellinker:7559467;SIGNOR:7559467	3	Baccin2019:16988024;Cellinker:7559467;SIGNOR:7559467	4
