hgnc_gene_id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
ZNF257	0.00264037	0.014566993	0.01	0	1
AC127024.6	0.00264037	0.014566993	0.01	0	1
AC006504.1	0.002821632	0.014566993	0.01	0	1
RGS20	0.003561231	0.014566993	0.009	0	1
UCKL1-AS1	0.002684547	0.014519315	0.01	0	1
FALEC	0.002775165	0.014519315	0.01	0	1
FAS	0.003066022	0.014519315	0.01	0	1
AL359915.2	0.002684543	0.014471636	0.01	0	1
RNF144B	0.002729471	0.014471636	0.01	0	1
AC080013.5	0.002729471	0.014471636	0.01	0	1
CPEB1-AS1	0.002775161	0.014471636	0.01	0	1
LRRC8C-DT	0.002821624	0.014471636	0.01	0	1
ASF1A	0.276250836	0.01442899	0.092	0.081	1
FAM66C	0.002640358	0.014423956	0.01	0	1
MUC12	0.026186159	0.014388394	0.016	0.007	1
AC078864.2	0.002775152	0.014376274	0.01	0	1
ZNF451-AS1	0.002916915	0.014376274	0.01	0	1
NDUFA6	0.262617521	0.01436057	0.452	0.429	1
CYS1	0.061909764	0.014355333	0.024	0.015	1
ZNF57	0.04345178	0.01434923	0.021	0.011	1
IL15	0.027686055	0.014343086	0.018	0.008	1
MDP1	0.152524891	0.014342986	0.068	0.056	1
TMEM14A	0.362960504	0.014329716	0.252	0.237	1
CSF1	0.004497791	0.01432859	0.009	0	1
AC106047.1	0.002868856	0.014280905	0.01	0	1
ZNF181	0.177064709	0.014244734	0.064	0.053	1
AC137630.3	0.002868852	0.014233218	0.01	0	1
AC018638.6	0.002916902	0.014233218	0.01	0	1
AC124319.2	0.002965767	0.014233218	0.01	0	1
TMPO-AS1	0.00301546	0.014233218	0.01	0	1
CFD	0.096554895	0.014223029	0.028	0.019	1
CCL18	0.00991222	0.014185529	0.007	0	1
CXCL2	0.033050171	0.014185529	0.005	0	1
AC009163.7	0.002965758	0.014137839	0.01	0	1
TMEM43	0.295523472	0.014109123	0.064	0.055	1
CD22	0.027702593	0.014106505	0.018	0.008	1
PATL2	0.003015447	0.014090148	0.01	0	1
SEPT7-AS1	0.003065982	0.014090148	0.01	0	1
BRWD1-AS2	0.003222792	0.014090148	0.01	0	1
NME5	0.224632669	0.014066128	0.086	0.074	1
SLC5A1	0.003169635	0.014042454	0.01	0	1
PLK3	0.194909621	0.014036441	0.05	0.04	1
RRP15	0.240438623	0.014018339	0.104	0.092	1
MLLT1	0.378934112	0.014012717	0.121	0.111	1
AC005726.5	0.003331809	0.01399476	0.01	0	1
CPB1	0.004069111	0.01399476	0.009	0	1
RFT1	0.188268951	0.013983519	0.048	0.038	1
SLC35A2	0.220208634	0.013964032	0.059	0.049	1
IL1R1	0.289880099	0.013956783	0.072	0.063	1
RNH1	0.77393586	0.013952084	0.429	0.426	1
HDHD5-AS1	0.003222778	0.013947063	0.01	0	1
AC096642.1	0.003276832	0.013947063	0.01	0	1
AC139887.4	0.003331804	0.013947063	0.01	0	1
MRPL49	0.368463431	0.0139261	0.157	0.146	1
GNL2	0.331591422	0.013909234	0.17	0.157	1
NUDT19	0.070265824	0.013900466	0.031	0.02	1
AL365361.1	0.003276828	0.013899365	0.01	0	1
H1FX-AS1	0.003387701	0.013899365	0.01	0	1
WDR53	0.093781098	0.013895426	0.029	0.019	1
TIMP2	0.014517925	0.013887122	0.349	0.302	1
UBAC2-AS1	0.003387701	0.013851666	0.01	0	1
AC073610.3	0.003502379	0.013851666	0.009	0	1
ITGBL1	0.003561185	0.013851666	0.009	0	1
AL512598.1	0.00333179	0.013803965	0.01	0	1
AP001107.9	0.003387696	0.013803965	0.01	0	1
AC108047.1	0.003387696	0.013803965	0.01	0	1
AC090515.2	0.003444552	0.013803965	0.01	0	1
AC011815.2	0.003620986	0.013803965	0.009	0	1
AGXT	0.021023794	0.013803965	0.006	0	1
PTRH2	0.38363632	0.013781612	0.096	0.088	1
PARD3B	0.183927516	0.013756417	0.048	0.038	1
B3GNT10	0.00350237	0.013756262	0.009	0	1
AC083806.2	0.003561175	0.013756262	0.009	0	1
GNG11	0.004207163	0.013756262	0.009	0	1
EIF4E	0.254706595	0.013733061	0.344	0.32	1
CDK2	0.003387686	0.013708558	0.01	0	1
AC137932.3	0.003387686	0.013708558	0.01	0	1
FAM57B	0.00356117	0.013708558	0.009	0	1
ST8SIA5	0.003620976	0.013708558	0.009	0	1
ARHGAP22	0.003681799	0.013708558	0.009	0	1
CHST3	0.003743652	0.013708558	0.009	0	1
KBTBD4	0.207819606	0.013704574	0.083	0.071	1
LINC01068	0.003620971	0.013660852	0.009	0	1
AL391988.1	0.003743652	0.013660852	0.009	0	1
SKA2	0.409025005	0.013659148	0.134	0.125	1
CREB3L4	0.114651549	0.013623042	0.032	0.022	1
AL391121.1	0.00356116	0.013613145	0.009	0	1
CCDC158	0.003743647	0.013613145	0.009	0	1
S100A6	7.20045959971346E-13	0.013600859	0.789	0.906	1.18325152602091E-08
SP2	0.215998162	0.01356714	0.046	0.037	1
AL583810.1	0.003620961	0.013565436	0.009	0	1
AL022322.2	0.003743642	0.013565436	0.009	0	1
AC090877.2	0.003743642	0.013565436	0.009	0	1
LRRC69	0.050233607	0.013497209	0.019	0.01	1
COX16	0.290756633	0.013490461	0.069	0.059	1
CLDND1	0.159037142	0.013445605	0.165	0.146	1
TMEM268	0.119924888	0.013433363	0.03	0.021	1
AL020996.1	0.003806538	0.013422299	0.009	0	1
AL353719.1	0.003935594	0.013422299	0.009	0	1
IL23A	0.004069085	0.013422299	0.009	0	1
NANOG	0.04590946	0.013402736	0.019	0.01	1
LEKR1	0.029437695	0.013393415	0.016	0.007	1
POLE4	0.132140577	0.013392792	0.033	0.024	1
RFC3	0.065000683	0.01338047	0.028	0.018	1
AC104984.3	0.003870516	0.013374584	0.009	0	1
AC097478.1	0.008092651	0.013374584	0.008	0	1
ADM2	0.028695399	0.013342844	0.014	0.006	1
SLC27A6	0.004001765	0.013326867	0.009	0	1
POLE2	0.004001765	0.013326867	0.009	0	1
AL357079.1	0.004137533	0.013326867	0.009	0	1
AC116407.1	0.00400176	0.013279149	0.009	0	1
CTRC	0.00406907	0.013279149	0.009	0	1
LINC02018	0.00406907	0.013279149	0.009	0	1
NDUFB2-AS1	0.00406907	0.013279149	0.009	0	1
AC016705.2	0.004207153	0.013279149	0.009	0	1
KIF13A	0.215987923	0.013273789	0.13	0.116	1
NDE1	0.059573988	0.01326751	0.022	0.012	1
ZNF829	0.06640542	0.01326751	0.021	0.012	1
GGPS1	0.491820158	0.013267421	0.187	0.178	1
SAYSD1	0.260241676	0.013244392	0.22	0.202	1
NPPA-AS1	0.004207147	0.013231429	0.009	0	1
ELAC1	0.254036285	0.01320323	0.093	0.082	1
AC009404.1	0.004349978	0.013183707	0.009	0	1
CDCA4	0.041619833	0.013163164	0.018	0.009	1
LINC00365	0.004650576	0.013135984	0.009	0	1
KCNA1	0.004808696	0.013135984	0.009	0	1
RNASEL	0.186864569	0.013090233	0.04	0.031	1
ZNF630	0.004277944	0.013088259	0.009	0	1
TRIM47	0.004423219	0.013088259	0.009	0	1
AC110285.6	0.004423219	0.013088259	0.009	0	1
VAMP4	0.342752571	0.013084066	0.139	0.128	1
YIF1B	0.333787412	0.01304213	0.111	0.101	1
DPH6-DT	0.004573493	0.013040533	0.009	0	1
AC087239.1	0.004650565	0.013040533	0.009	0	1
LY75	0.004573487	0.012992805	0.009	0	1
AC008035.1	0.004650559	0.012992805	0.009	0	1
DET1	0.131165803	0.012969648	0.031	0.022	1
AL133245.1	0.004423202	0.012945076	0.009	0	1
AL139383.1	0.004573482	0.012945076	0.009	0	1
OXGR1	0.004650548	0.012897345	0.009	0	1
AL158154.2	0.004728931	0.012849612	0.009	0	1
CU638689.5	0.004728931	0.012849612	0.009	0	1
VBP1	0.359160272	0.012817724	0.329	0.312	1
SS18L2	0.239803853	0.012816762	0.206	0.189	1
AC091132.5	0.004650536	0.012801878	0.009	0	1
AC011511.1	0.004808656	0.012801878	0.009	0	1
LINC01139	0.010253751	0.012801878	0.007	0	1
SLC35F2	0.00472892	0.012754142	0.009	0	1
AC132192.1	0.00472892	0.012754142	0.009	0	1
LRRK2	0.00480865	0.012754142	0.009	0	1
AL117190.1	0.004889745	0.012754142	0.009	0	1
PABPC3	0.004972228	0.012754142	0.009	0	1
AC009961.1	0.004972222	0.012706405	0.009	0	1
GEMIN7-AS1	0.004972222	0.012706405	0.009	0	1
AC000068.1	0.004972222	0.012706405	0.009	0	1
AL022476.1	0.005056118	0.012706405	0.009	0	1
SIDT1	0.052205215	0.012690102	0.018	0.009	1
PCAT1	0.005141439	0.012610925	0.009	0	1
LINC00630	0.005406315	0.012610925	0.009	0	1
MATN1-AS1	0.005406308	0.012563183	0.009	0	1
ARL17A	0.187883268	0.012562513	0.048	0.038	1
IRF7	0.268222677	0.012562513	0.047	0.039	1
EXOSC9	0.274902141	0.012526751	0.1	0.089	1
RGS22	0.180919883	0.012518883	0.035	0.027	1
AL136295.5	0.005316505	0.012515439	0.009	0	1
Z82217.1	0.005406302	0.012515439	0.009	0	1
FAM19A4	0.00549764	0.012515439	0.009	0	1
NXPH3	0.00549764	0.012515439	0.009	0	1
LINC00284	0.005590546	0.012515439	0.009	0	1
LINC01816	0.005316492	0.012419947	0.009	0	1
HCG27	0.00540629	0.012419947	0.009	0	1
AL118506.1	0.00540629	0.012419947	0.009	0	1
BAZ1A	0.378825404	0.012404526	0.088	0.08	1
COQ7	0.388948606	0.012402743	0.114	0.104	1
AC004520.1	0.005497621	0.012372199	0.009	0	1
TMC3-AS1	0.005978386	0.012372199	0.008	0	1
C2orf54	0.007314264	0.012372199	0.008	0	1
AC105446.1	0.005590521	0.012324449	0.009	0	1
BTN3A3	0.005685022	0.012324449	0.009	0	1
DGCR9	0.005781146	0.012324449	0.008	0	1
IFI30	0.006182428	0.012324449	0.008	0	1
PTGFR	0.006182455	0.012324449	0.008	0	1
TMSB4Y	0.052270198	0.012311542	0.018	0.009	1
AL354824.1	0.00578114	0.012276697	0.008	0	1
SLC16A14	0.00607954	0.012276697	0.008	0	1
MSMB	0.007957164	0.012276697	0.008	0	1
STAMBPL1	0.218867884	0.012257108	0.04	0.031	1
SLC2A1	0.197256906	0.0122292	0.055	0.045	1
AL354836.1	0.005685009	0.012228944	0.009	0	1
AFDN-DT	0.005781133	0.012228944	0.008	0	1
AC106897.1	0.005878909	0.012228944	0.008	0	1
AC008736.1	0.005878909	0.012228944	0.008	0	1
LINC00471	0.006182442	0.012228944	0.008	0	1
BCL2L10	0.005878903	0.012181189	0.008	0	1
ATP5MGL	0.00597836	0.012181189	0.008	0	1
RHCE	0.006182435	0.012181189	0.008	0	1
LY6K	0.007192186	0.012181189	0.008	0	1
FAM110C	0.006182428	0.012133433	0.008	0	1
AC017100.1	0.006182428	0.012133433	0.008	0	1
LINC00960	0.006954171	0.012133433	0.008	0	1
SH3GL2	0.305580094	0.012128158	0.13	0.118	1
KCTD21-AS1	0.006079514	0.012085675	0.008	0	1
CLIC6	0.006287094	0.012085675	0.008	0	1
AC095055.1	0.006612082	0.012085675	0.008	0	1
AC107419.1	0.006838181	0.012085675	0.008	0	1
AC245060.6	0.006182415	0.012037916	0.008	0	1
AL359924.1	0.00719216	0.012037916	0.008	0	1
HSPA2	0.114712599	0.0120028	0.033	0.024	1
USP3-AS1	0.006182408	0.011990154	0.008	0	1
PLUT	0.006393569	0.011990154	0.008	0	1
LINC01759	0.006501886	0.011990154	0.008	0	1
PCDHB7	0.006724151	0.011990154	0.008	0	1
AC022098.1	0.006393563	0.011942392	0.008	0	1
AC073332.1	0.006393563	0.011942392	0.008	0	1
MANEA-DT	0.006724144	0.011942392	0.008	0	1
BNIP1	0.265297393	0.011937615	0.073	0.063	1
ZNF622	0.491567575	0.011907271	0.238	0.228	1
AL008721.1	0.006612055	0.011894628	0.008	0	1
AC009560.1	0.006838153	0.011894628	0.008	0	1
HAR1B	0.006838153	0.011894628	0.008	0	1
GBP3	0.006612048	0.011846862	0.008	0	1
WNT5B	0.007072115	0.011846862	0.008	0	1
ITGA2	0.271825939	0.011820049	0.021	0.016	1
EDA	0.084431673	0.011800632	0.019	0.011	1
AC010969.2	0.006612041	0.011799094	0.008	0	1
PTPRD-AS1	0.006724123	0.011799094	0.008	0	1
AC048341.2	0.007072108	0.011799094	0.008	0	1
CDKN2AIPNL	0.539563875	0.011796274	0.209	0.201	1
PCDHGB7	0.060911966	0.011785955	0.016	0.008	1
AC104825.1	0.006838132	0.011751325	0.008	0	1
MICALL2	0.046550573	0.011733591	0.015	0.007	1
BBS5	0.094103684	0.011711128	0.02	0.012	1
GTSE1-DT	0.006838125	0.011703555	0.008	0	1
PDE7B	0.006954108	0.011703555	0.008	0	1
AL080317.3	0.007314215	0.011703555	0.008	0	1
SPATA1	0.091947467	0.011663939	0.02	0.012	1
PCDHA3	0.007314208	0.011655783	0.008	0	1
LINC01152	0.007438416	0.011655783	0.008	0	1
AL590132.1	0.007438416	0.011655783	0.008	0	1
LINC01497	0.00851271	0.011655783	0.008	0	1
CCHCR1	0.147311682	0.011651999	0.028	0.02	1
FBF1	0.065441182	0.011648821	0.017	0.009	1
EFNA1	0.122594479	0.011641983	0.025	0.017	1
RILPL2	0.224714988	0.011608789	0.039	0.031	1
AP000704.1	0.0073142	0.011608009	0.008	0	1
FAM177B	0.007438408	0.011608009	0.008	0	1
PPP1R26-AS1	0.007438408	0.011608009	0.008	0	1
AHRR	0.007564757	0.011608009	0.008	0	1
AL451060.1	0.008955201	0.011608009	0.008	0	1
IL24	0.01831666	0.011608009	0.006	0	1
HAND2-AS1	0.007824068	0.011560234	0.008	0	1
SERPINE1	0.012151184	0.011560234	0.007	0	1
AF129075.2	0.007693292	0.011512457	0.008	0	1
AC007686.3	0.007693292	0.011512457	0.008	0	1
AC055811.3	0.00782406	0.011512457	0.008	0	1
DLGAP1-AS2	0.00782406	0.011512457	0.008	0	1
APOLD1	0.007693285	0.011464678	0.008	0	1
RFPL1S	0.008092423	0.011464678	0.008	0	1
MFSD2A	0.008230099	0.011464678	0.008	0	1
KIF20B	0.126422263	0.011459469	0.026	0.018	1
SNAPC1	0.676358589	0.011430683	0.096	0.092	1
TMEM220	0.315706647	0.011424676	0.068	0.059	1
SIX2	0.081436193	0.011417844	0.028	0.018	1
LINC02035	0.007564735	0.011416898	0.008	0	1
AP001094.3	0.008370171	0.011416898	0.008	0	1
SPON2	0.062931644	0.011413094	0.034	0.022	1
FAHD2B	0.090904728	0.011375427	0.019	0.011	1
AC093525.6	0.007824038	0.011369116	0.008	0	1
UNC5B-AS1	0.008512665	0.011369116	0.008	0	1
UBXN10-AS1	0.008657641	0.011369116	0.008	0	1
SLC16A6	0.04348226	0.011301014	0.013	0.006	1
GLS2	0.24262621	0.01128452	0.039	0.031	1
NFS1	0.369229073	0.011277484	0.056	0.049	1
LINC01376	0.007957055	0.011273548	0.008	0	1
MNX1-AS2	0.008370148	0.011273548	0.008	0	1
STBD1	0.059990409	0.011259005	0.014	0.007	1
AL109615.3	0.00865761	0.011177974	0.008	0	1
APLP2	0.125042634	0.011143123	0.595	0.557	1
AL445472.1	0.008512626	0.011130185	0.008	0	1
AC009549.1	0.008657602	0.011130185	0.008	0	1
AP001496.2	0.008657602	0.011130185	0.008	0	1
LRRC39	0.008955154	0.011130185	0.008	0	1
HACD4	0.008955146	0.011082393	0.008	0	1
AC018638.7	0.009107812	0.011082393	0.008	0	1
AC116366.3	0.009263135	0.011082393	0.008	0	1
LINC02562	0.009745515	0.011082393	0.007	0	1
TYW1B	0.068878635	0.011074836	0.015	0.008	1
AP006623.1	0.008657586	0.011034601	0.008	0	1
AC073263.2	0.009745507	0.011034601	0.007	0	1
DUSP7	0.089375442	0.010991586	0.018	0.01	1
KIF9-AS1	0.00895513	0.010986806	0.008	0	1
AL355488.1	0.00895513	0.010986806	0.008	0	1
AC007495.1	0.009263118	0.010986806	0.008	0	1
PLAUR	0.074664726	0.010979994	0.015	0.008	1
EFHD2	0.671620421	0.010975766	0.107	0.103	1
AL158152.1	0.00926311	0.01093901	0.008	0	1
LINC01588	0.009581913	0.01093901	0.007	0	1
LINC01252	0.009581904	0.010891213	0.007	0	1
LRRC8C	0.009745482	0.010891213	0.007	0	1
AC012354.1	0.009911912	0.010891213	0.007	0	1
PITPNM3	0.059211685	0.010879223	0.014	0.007	1
ARNTL	0.248199991	0.010873289	0.048	0.039	1
STAP2	0.497960492	0.010873289	0.083	0.076	1
ZEB2	0.009421119	0.010843414	0.008	0	1
AC008691.1	0.009581896	0.010843414	0.007	0	1
LINC01238	0.009581896	0.010843414	0.007	0	1
SLC25A4	0.198815049	0.010831589	0.519	0.484	1
AC239868.3	0.009911895	0.010795613	0.007	0	1
BSN-DT	0.010081228	0.010795613	0.007	0	1
DCUN1D4	0.412793269	0.010782694	0.123	0.113	1
CHMP2B	0.5966118	0.010752684	0.331	0.321	1
TMCC1-AS1	0.009581879	0.010747811	0.007	0	1
AC037459.3	0.009745457	0.010747811	0.007	0	1
HCG20	0.010428802	0.010747811	0.007	0	1
JAKMIP3	0.062630886	0.01073678	0.014	0.007	1
AC091153.3	0.009911878	0.010700007	0.007	0	1
TTC27	0.263311419	0.010670083	0.036	0.029	1
ZXDA	0.010081202	0.010652202	0.007	0	1
ZNF676	0.010607142	0.010652202	0.007	0	1
PLSCR2	0.010607142	0.010652202	0.007	0	1
EID3	0.255273085	0.01065194	0.033	0.026	1
PCDHGA7	0.010607134	0.010604395	0.007	0	1
ARL8B	0.598874077	0.010601254	0.217	0.21	1
LINC02193	0.010607125	0.010556586	0.007	0	1
CCT6B	0.163022922	0.010555953	0.024	0.017	1
AL121672.2	0.010788591	0.010508776	0.007	0	1
C8orf82	0.484473455	0.010502734	0.211	0.201	1
ATG4C	0.286052638	0.010484271	0.036	0.029	1
HSD17B11	0.618098035	0.010476574	0.144	0.138	1
IRAK2	0.010607107	0.010460964	0.007	0	1
AC016355.1	0.010607107	0.010460964	0.007	0	1
MARC1	0.010788582	0.010460964	0.007	0	1
TSIX	0.010973231	0.010460964	0.007	0	1
SLC1A1	0.079917922	0.010458249	0.015	0.008	1
LARGE2	0.276426019	0.010447798	0.046	0.038	1
LINC01750	0.010788573	0.010413151	0.007	0	1
AP001318.2	0.010973222	0.010413151	0.007	0	1
CRIP1	0.010973222	0.010413151	0.007	0	1
AL590705.1	0.010973213	0.010365336	0.007	0	1
ST3GAL6-AS1	0.011161093	0.010365336	0.007	0	1
NPNT	0.106878945	0.010363366	0.014	0.008	1
MDC1.00	0.413716296	0.01035908	0.085	0.077	1
DTNBP1	0.473271675	0.010348041	0.159	0.149	1
AL138724.1	0.011546772	0.01031752	0.007	0	1
AL590399.3	0.011546772	0.01031752	0.007	0	1
AP000769.2	0.012359566	0.01031752	0.007	0	1
CD8A	0.101433881	0.010315922	0.014	0.008	1
APOBEC3G	0.171551111	0.010273819	0.024	0.017	1
ACTA2	0.012151025	0.010269702	0.007	0	1
CEP152	0.220680851	0.010246502	0.027	0.02	1
IL32	0.064582385	0.010225053	0.027	0.017	1
AC007613.1	0.011744682	0.010221882	0.007	0	1
AC025164.1	0.011946081	0.010221882	0.007	0	1
SP2-AS1	0.011946081	0.010221882	0.007	0	1
AHNAK	0.012359548	0.010221882	0.007	0	1
NPIPB2	0.012787672	0.010221882	0.007	0	1
AL023806.1	0.011946072	0.010174061	0.007	0	1
RFX3-AS1	0.011946072	0.010174061	0.007	0	1
AL139280.1	0.014165458	0.010174061	0.007	0	1
TSPAN13	0.231353663	0.010147684	0.428	0.401	1
ZNF503-AS1	0.012359529	0.010126238	0.007	0	1
IFI44	0.012571726	0.010126238	0.007	0	1
LINC01136	0.012571726	0.010126238	0.007	0	1
LINC00346	0.01300737	0.010126238	0.007	0	1
LINC00616	0.013007379	0.010126238	0.007	0	1
SMC5-AS1	0.013007379	0.010126238	0.007	0	1
AGBL4	0.384460096	0.010106029	0.05	0.044	1
ZBTB24	0.361277541	0.010080902	0.083	0.074	1
KRT40	0.013690029	0.010078414	0.007	0	1
FRMD8	0.251953236	0.010045972	0.033	0.026	1
MIR34AHG	0.012571707	0.010030588	0.007	0	1
AC087521.2	0.012787634	0.010030588	0.007	0	1
AC080013.1	0.012787634	0.010030588	0.007	0	1
AL355581.1	0.01300736	0.010030588	0.007	0	1
ACTA1	0.023322167	0.010030588	0.006	0	1
MPV17L2	0.531700804	0.010015844	0.062	0.057	1
TSLP	0.020663742	0.00998276	0.006	0	1
DUSP11	0.466701576	0.00995664	0.099	0.092	1
H3F3C	0.012787615	0.009934931	0.007	0	1
BCDIN3D-AS1	0.013007341	0.009934931	0.007	0	1
GNG10	0.013007341	0.009934931	0.007	0	1
DIABLO-1	0.013230935	0.009934931	0.007	0	1
KCNMA1-AS1	0.013925635	0.009934931	0.007	0	1
LINC01116	0.016523646	0.009934931	0.006	0	1
TBX19	0.164230673	0.009923808	0.02	0.013	1
AC234582.1	0.013007331	0.0098871	0.007	0	1
BMPER	0.01369	0.0098871	0.007	0	1
RASGEF1A	0.146361786	0.009869601	0.019	0.012	1
RAC2	0.014409409	0.009839268	0.007	0	1
DZIP1L	0.239777045	0.009817361	0.048	0.039	1
SLC9B1	0.1335021	0.009815271	0.018	0.011	1
SS18	0.337597953	0.009810251	0.151	0.138	1
TMEM39A	0.433697441	0.009803764	0.087	0.08	1
AL365356.4	0.01368998	0.009791434	0.007	0	1
AC023908.3	0.01416539	0.009791434	0.007	0	1
POF1B	0.015167636	0.009791434	0.007	0	1
COL3A1	0.132663317	0.009760819	0.017	0.01	1
AD000090.1	0.013925596	0.009743598	0.007	0	1
UBR5-AS1	0.014409399	0.009743598	0.007	0	1
TRPM2-AS	0.01465773	0.009743598	0.007	0	1
AL356740.1	0.015167626	0.009743598	0.007	0	1
CYP1B1	0.018634347	0.009743598	0.006	0	1
ALDOB	0.018634347	0.009743598	0.006	0	1
SLC25A40	0.114460852	0.009737921	0.028	0.019	1
ALDH1L2	0.282665264	0.009736602	0.04	0.033	1
NEK5	0.210881501	0.009716542	0.025	0.018	1
LAT2	0.134267142	0.009713461	0.017	0.01	1
CPNE3	0.381493536	0.009705081	0.496	0.48	1
BTF3L4	0.347425712	0.009703055	0.412	0.392	1
AL391069.2	0.013925586	0.009695761	0.007	0	1
AC006449.2	0.01416537	0.009695761	0.007	0	1
CHRNE	0.014409389	0.009695761	0.007	0	1
ALK	0.014409389	0.009695761	0.007	0	1
ATG5	0.472179038	0.009692085	0.151	0.143	1
NLE1	0.181832503	0.009655112	0.022	0.016	1
AC021016.3	0.014409379	0.009647923	0.007	0	1
LINC01567	0.015167626	0.009647923	0.007	0	1
AL121603.2	0.0146577	0.009600082	0.007	0	1
CXCL3	0.036727649	0.009600082	0.005	0	1
PHOSPHO2	0.412522691	0.009595511	0.063	0.056	1
USP49	0.246043798	0.009590135	0.027	0.02	1
BRF2	0.346714499	0.009564353	0.065	0.057	1
ZHX2	0.121457839	0.009553564	0.021	0.013	1
AC009318.3	0.014910411	0.00955224	0.007	0	1
CAPN8	0.015695739	0.00955224	0.007	0	1
MDH1B	0.146619475	0.009531425	0.018	0.011	1
KLHDC9	0.480264364	0.009506902	0.076	0.07	1
AC097532.2	0.015429343	0.009504397	0.007	0	1
BTBD8	0.504852567	0.009460843	0.158	0.149	1
MAT1A	0.015429332	0.009456552	0.007	0	1
AC130650.2	0.015429332	0.009456552	0.007	0	1
AC110285.2	0.015429332	0.009456552	0.007	0	1
TMEM202-AS1	0.015695718	0.009456552	0.007	0	1
RIBC2	0.016242748	0.009456552	0.006	0	1
PEX12	0.224501181	0.009442008	0.026	0.019	1
USP44	0.146666013	0.009436797	0.018	0.011	1
ATF7IP2	0.50425617	0.009434651	0.091	0.084	1
MGST3	0.070398064	0.009426943	0.709	0.633	1
BBOF1	0.270695935	0.00941002	0.027	0.021	1
AC007878.1	0.015695708	0.009408705	0.007	0	1
AC067750.1	0.015695708	0.009408705	0.007	0	1
DDR1-DT	0.016242737	0.009408705	0.006	0	1
NKILA	0.015966807	0.009360857	0.006	0	1
PLEK2	0.016242726	0.009360857	0.006	0	1
FAM19A2	0.015966796	0.009313007	0.006	0	1
CPB2-AS1	0.016523535	0.009313007	0.006	0	1
PIGBOS1	0.474369373	0.009296396	0.162	0.153	1
AC108673.3	0.016523524	0.009265156	0.006	0	1
AC079305.1	0.016523524	0.009265156	0.006	0	1
AC004943.2	0.016809333	0.009265156	0.006	0	1
SLC9A9	0.147368694	0.009238853	0.023	0.016	1
ZWINT	0.126732861	0.009231157	0.022	0.015	1
NIM1K	0.132866404	0.009223444	0.021	0.013	1
LINC01273	0.016809322	0.009217303	0.006	0	1
AC020978.5	0.017100214	0.009217303	0.006	0	1
NLRP2	0.017697622	0.009217303	0.006	0	1
FAAH2	0.485331261	0.009211918	0.052	0.047	1
SLC19A2	0.350736908	0.009175248	0.034	0.028	1
NEMP1	0.016809311	0.009169448	0.006	0	1
DES	0.027747718	0.009169448	0.005	0	1
PLEKHA2	0.099127349	0.009168968	0.013	0.007	1
CYP27A1	0.571628572	0.009165347	0.065	0.061	1
RASGEF1B	0.405345911	0.009146676	0.135	0.125	1
AC007383.2	0.0176976	0.009121592	0.006	0	1
DRAIC	0.018316491	0.009121592	0.006	0	1
AC012087.1	0.018634244	0.009121592	0.006	0	1
AC092720.2	0.017697589	0.009073735	0.006	0	1
NECTIN3-AS1	0.018004299	0.009073735	0.006	0	1
MLPH	0.021389738	0.009073735	0.006	0	1
CST1	0.042307638	0.009073735	0.005	0	1
ELOVL7	0.088721288	0.009065936	0.012	0.006	1
GLIS2	0.406202299	0.009061143	0.094	0.085	1
NKAIN1	0.351806636	0.009027758	0.033	0.027	1
FANCG	0.103302327	0.009026355	0.013	0.007	1
ZNF485	0.018634222	0.009025875	0.006	0	1
LINC02389	0.018957639	0.009025875	0.006	0	1
CARD6	0.01895765	0.009025875	0.006	0	1
PCDHGA3	0.021762557	0.009025875	0.006	0	1
DDX46	0.109627532	0.009017809	0.51	0.466	1
ANKRD7	0.018004277	0.008978014	0.006	0	1
COL16A1	0.01863421	0.008978014	0.006	0	1
PSMD6-AS2	0.01863421	0.008978014	0.006	0	1
AC112907.3	0.019286849	0.008978014	0.006	0	1
ACTR3B	0.309295556	0.008940721	0.072	0.063	1
FAM24B	0.018316446	0.008930152	0.006	0	1
SEPT9	0.021023471	0.008930152	0.006	0	1
INSC	0.021762535	0.008930152	0.006	0	1
ASPDH	0.019621926	0.008882288	0.006	0	1
CITED1	0.020310238	0.008882288	0.006	0	1
MIR194-2HG	0.018957605	0.008834422	0.006	0	1
CCDC121	0.237220152	0.008808991	0.028	0.021	1
GJB7	0.020310216	0.008786555	0.006	0	1
AC073592.1	0.019962992	0.008738686	0.006	0	1
TCERG1L-AS1	0.020310204	0.008738686	0.006	0	1
CIR1	0.285153671	0.008729815	0.302	0.283	1
ZNF37A	0.3085065	0.008724922	0.22	0.203	1
KYAT3	0.43211273	0.008697528	0.099	0.091	1
CIRBP-AS1	0.021023414	0.008690816	0.006	0	1
IFT46	0.433421833	0.008687312	0.092	0.084	1
HSD17B1	0.35828155	0.008671343	0.035	0.029	1
AC073320.1	0.02066362	0.008642944	0.006	0	1
AC099791.2	0.021762479	0.008642944	0.006	0	1
HIST1H2BE	0.020663608	0.00859507	0.006	0	1
FAM69A	0.020663608	0.00859507	0.006	0	1
CAVIN1	0.022528381	0.00859507	0.006	0	1
AF279873.3	0.022528381	0.00859507	0.006	0	1
MMP9	0.084676406	0.00858143	0.01	0.004	1
METAP1D	0.296764838	0.00857489	0.028	0.022	1
ZNF83	0.292330627	0.008549768	0.109	0.098	1
AMY2B	0.021023379	0.008547195	0.006	0	1
PLEKHN1	0.021389624	0.008547195	0.006	0	1
