hgnc_gene_id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
ZMYND11	1.03380041262503E-43	-0.303830574	0.251	0.441	1.69884421806672E-39
TMEM74B	2.71225978787074E-274	-0.304185997	0.022	0.22	4.45705650940799E-270
NCOA4	1.33329721468238E-48	-0.304342065	0.234	0.433	2.19100731288756E-44
KMT2B	1.95046580249788E-97	-0.304395704	0.085	0.287	3.20520045324476E-93
SNX6	2.43799222545986E-35	-0.3044317	0.299	0.469	4.00635262409819E-31
MAT2A	8.07078465754705E-42	-0.304524075	0.216	0.393	1.32627204277471E-37
DDAH2	9.05942328045792E-79	-0.304528665	0.092	0.277	1.48873502767765E-74
SPNS1	5.76585789671734E-97	-0.304553042	0.093	0.301	9.47503428167561E-93
CBFA2T2	1.37433404504195E-85	-0.304693678	0.1	0.301	2.25844313621744E-81
PTPRD	3.65174527436153E-269	-0.304709905	0.018	0.198	6.0009130093583E-265
TTC39C	1.01977059461286E-52	-0.304792433	0.169	0.358	1.67578901812731E-48
ARHGEF10L	5.59711700555993E-144	-0.304941306	0.058	0.269	9.19774237523663E-140
SMARCE1	1.98797972201599E-46	-0.304992206	0.171	0.345	3.26684707718887E-42
EPB41L4B	5.93077902154298E-64	-0.305014025	0.12	0.304	9.74604916610158E-60
MARS1	0	-0.305317132	0	0.202	0
RFX6	2.61433842695845E-56	-0.305317723	0.166	0.36	4.29614233702083E-52
ZNF721	1.33504194367273E-58	-0.305346953	0.159	0.356	2.19387442603739E-54
FBRSL1	4.64214725553543E-167	-0.305400632	0.046	0.253	7.62844058502137E-163
SLC25A29	1.59578780452559E-109	-0.30570538	0.078	0.285	2.62235809917691E-105
ROGDI	1.39953412368743E-50	-0.305804434	0.194	0.387	2.29985442545556E-46
MCRIP1	5.68133486697316E-31	-0.305914351	0.319	0.475	9.336137586897E-27
ADAMTS2	3.20048362191724E-119	-0.305930448	0.065	0.266	5.2593547358966E-115
ATG4B	4.09057722128967E-80	-0.306170546	0.116	0.322	6.72204554774532E-76
ABR	2.08518444434789E-53	-0.306230692	0.168	0.356	3.42658359739689E-49
GTF3C1	4.64239826586507E-42	-0.306347308	0.23	0.415	7.62885307029607E-38
SAMD12	7.82476005830708E-93	-0.306500817	0.087	0.285	1.2858428203816E-88
CIBAR1	0	-0.306626887	0	0.208	0
CIAO2A	0	-0.306626887	0	0.209	0
KCTD3	3.37715662377735E-98	-0.30663774	0.091	0.3	5.54968147985332E-94
KIAA1841	4.98400492482475E-154	-0.306697335	0.046	0.244	8.19021529296452E-150
ATP6V1F	4.07597321024874E-24	-0.306876334	0.629	0.705	6.69804677640175E-20
ACP2	2.9089902487493E-70	-0.306919212	0.121	0.315	4.78034367576972E-66
PIGT	2.55092699604872E-38	-0.306987408	0.276	0.452	4.19193833260686E-34
CYB561D1	2.22432461725709E-139	-0.307000293	0.054	0.255	3.65523264353857E-135
SLC25A46	8.36878913866955E-59	-0.307021145	0.154	0.348	1.37524311915757E-54
BIN1	2.22536329866676E-162	-0.307073368	0.047	0.251	3.65693950869908E-158
SREK1	1.07800904880762E-36	-0.307103828	0.31	0.485	1.77149226990556E-32
SAMSN1	0	-0.307486113	0.004	0.173	0
TESK1	5.57465978574077E-70	-0.307615722	0.133	0.334	9.16083842590781E-66
STX2	1.57448870709366E-103	-0.307649432	0.09	0.304	2.58735729236702E-99
SH3GLB2	1.04633417825138E-118	-0.307704473	0.071	0.279	1.71944095512049E-114
MAML3	1.37070061037005E-57	-0.307782138	0.141	0.325	2.25247231302111E-53
CCT2	8.07832606471832E-29	-0.30783098	0.369	0.514	1.32751132221516E-24
DCDC1	1.57793150367329E-206	-0.307884789	0.027	0.211	2.59301483998631E-202
GJB1	0	-0.307908126	0.008	0.217	0
AP3B2	1.47679714616288E-134	-0.308052092	0.064	0.276	2.42682075028947E-130
EIF4EBP2	9.13790673581365E-108	-0.308062006	0.087	0.303	1.50163221389626E-103
CAPZA1	2.88341044464234E-68	-0.308065992	0.145	0.351	4.73830838368075E-64
ENPP1	9.47232553851485E-153	-0.308201741	0.043	0.235	1.55658725574414E-148
LRCH2	0	-0.308264408	0.011	0.211	0
SPPL2B	8.38627879406785E-101	-0.308364515	0.086	0.293	1.37811719422917E-96
PTBP1	5.08974600506502E-56	-0.30839546	0.151	0.337	8.36397961012334E-52
MARVELD2	8.41615259116788E-79	-0.308410593	0.109	0.308	1.38302635530662E-74
PGF	0	-0.30858988	0.003	0.202	0
LRSAM1	1.10764247851077E-200	-0.308642093	0.035	0.236	1.82018888493675E-196
MRPL12	3.90383331869162E-39	-0.308703539	0.225	0.393	6.41516929260593E-35
CISD1	1.90248880684218E-24	-0.308749458	0.459	0.575	3.12635985628375E-20
DENND2B	0	-0.309242835	0	0.203	0
ACADVL	1.28048956131665E-32	-0.309244101	0.315	0.476	2.10422849611165E-28
PAPSS1	1.19154184163786E-89	-0.309336706	0.099	0.304	1.95806070836349E-85
CENPB	1.84675202363216E-91	-0.309348247	0.1	0.309	3.03476760043472E-87
ATE1	1.16122598457883E-86	-0.309416709	0.109	0.319	1.90824266045839E-82
BIVM	2.98520786453762E-175	-0.309505613	0.044	0.253	4.90559208379466E-171
PPP2R2A	3.88111851486487E-46	-0.309531755	0.199	0.383	6.37784205547744E-42
POLR2A	1.74748014937414E-55	-0.309576347	0.2	0.406	2.87163412946652E-51
FAM174B	2.19611762534691E-55	-0.309863571	0.158	0.347	3.60888009373258E-51
AKAP13	1.0359478254889E-61	-0.310178828	0.151	0.349	1.70237306162592E-57
ARID3B	0	-0.310390099	0.022	0.233	0
MPRIP	1.15258658585153E-117	-0.310593923	0.064	0.262	1.89404553652981E-113
ZNF737	3.09340294043083E-193	-0.310720961	0.038	0.242	5.08338905200998E-189
SLC16A2	6.13504430037659E-243	-0.310900304	0.028	0.233	1.00817182988089E-238
SYTL1	5.84410754976662E-55	-0.310958926	0.142	0.322	9.60362193653148E-51
RPS6KB2	2.04503681247292E-70	-0.310991179	0.129	0.329	3.36060899393674E-66
STK25	8.57201203442374E-62	-0.31100482	0.147	0.342	1.40863873761685E-57
ACBD6	1.38425552488725E-51	-0.311308333	0.183	0.373	2.27474710404723E-47
CAMSAP2	2.30934474380575E-93	-0.311606535	0.095	0.301	3.79494621749598E-89
CIAO1	1.32712633413298E-69	-0.311804625	0.13	0.329	2.18086670488073E-65
PPM1A	3.18373592869491E-53	-0.311908768	0.179	0.37	5.23183325162435E-49
TMEM41A	6.57880740353804E-139	-0.31202924	0.061	0.272	1.08109542062341E-134
IWS1	6.08922639362314E-60	-0.312065658	0.16	0.358	1.00064257326409E-55
DCXR	2.98888614962217E-41	-0.312364102	0.223	0.397	4.91163660967411E-37
SMC1A	6.35539021211238E-48	-0.312423929	0.197	0.384	1.04438127355643E-43
RPL18A	1.43759995080015E-54	-0.312725622	0.985	0.999	2.36240799914989E-50
ZNF264	3.58011297332352E-93	-0.312792474	0.096	0.302	5.88319964906254E-89
SMARCD1	1.70730473929894E-80	-0.31289363	0.112	0.315	2.80561387808995E-76
RAB14	1.10470583396361E-28	-0.313040596	0.408	0.548	1.8153630969524E-24
NBAS	6.73735743653562E-62	-0.313065503	0.151	0.347	1.1071499475459E-57
PPIL2	2.03964972800752E-106	-0.313193796	0.084	0.294	3.35175639803476E-102
UBE2L3	1.26075700938064E-24	-0.313285359	0.465	0.578	2.0718019935152E-20
KDM2A	1.82635739188337E-76	-0.313397073	0.135	0.35	3.00125310208195E-72
SCN8A	1.03914564810383E-260	-0.314280588	0.029	0.242	1.70762804352902E-256
ANKZF1	4.40310500928087E-113	-0.314329431	0.075	0.282	7.23562246175126E-109
TAF10	9.54575992540161E-50	-0.314333129	0.224	0.425	1.56865472854125E-45
RPL28	4.27976601924281E-64	-0.314590801	0.995	1	7.03293949942171E-60
NEXMIF	9.33916148035852E-70	-0.314643681	0.122	0.316	1.53470440606732E-65
ACIN1	1.43037874864165E-59	-0.314771197	0.177	0.382	2.35054139764283E-55
ARL5B	6.99186374338985E-91	-0.314893776	0.09	0.288	1.14897296895125E-86
SYT7	7.26241343863525E-25	-0.315167924	0.485	0.608	1.19343240037093E-20
MIGA1	6.14998528905041E-74	-0.315631129	0.137	0.348	1.01062708254965E-69
POMT1	3.65314176733777E-198	-0.31569508	0.042	0.259	6.00320786626616E-194
CTSZ	2.49464699436679E-14	-0.315766265	0.303	0.397	4.09945340584294E-10
RND3	0	-0.315909109	0.005	0.194	0
LRBA	1.26106644739588E-52	-0.316150614	0.197	0.394	2.07231049300565E-48
ABHD13	4.37069618594394E-91	-0.316169458	0.097	0.302	7.18236504236168E-87
LUC7L	1.77648429513549E-71	-0.316261637	0.133	0.337	2.91929664219615E-67
DIP2A	1.03010659616012E-102	-0.316343945	0.084	0.29	1.69277416946992E-98
RETREG2	2.10855386379028E-55	-0.316428127	0.19	0.389	3.46498656436658E-51
NRCAM	3.03617274472367E-45	-0.316546463	0.198	0.377	4.98934267140441E-41
CSNK1G2	1.06768382364496E-78	-0.316647658	0.108	0.305	1.75452482739576E-74
GCH1	3.29220494313E-47	-0.316941659	0.195	0.378	5.41008038304553E-43
STAU1	2.10391501643541E-44	-0.31702944	0.247	0.435	3.45736354650831E-40
NRBP1	4.79905368352924E-58	-0.317613365	0.165	0.363	7.8862849181436E-54
PPP2CA	2.72637328877359E-34	-0.317777743	0.274	0.434	4.48024922544165E-30
RAB6B	1.91246229679424E-168	-0.317863022	0.044	0.246	3.14274929232197E-164
TP53INP2	4.87962773273359E-118	-0.317935946	0.085	0.31	8.0186922532011E-114
MPC2	3.33402390239162E-25	-0.318097801	0.532	0.631	5.47880147880015E-21
IGF1R	6.73513209134817E-30	-0.318133304	0.252	0.403	1.10678425657124E-25
FLYWCH2	2.25057872635529E-50	-0.318153814	0.23	0.431	3.69837602101964E-46
GALNT14	2.45923394635895E-176	-0.318380636	0.037	0.231	4.04125914405166E-172
PGAP1	3.0657113857658E-149	-0.318385438	0.059	0.275	5.03788352022894E-145
CSNK1E	5.66252854935052E-83	-0.318453116	0.113	0.32	9.3052331651477E-79
LIMS1	1.04751349461795E-34	-0.318702116	0.264	0.429	1.72137892570568E-30
ATXN2	3.43099457068702E-41	-0.318757032	0.291	0.477	5.63815337800998E-37
RAB25	1.78448731502504E-43	-0.318780979	0.19	0.363	2.93244800478066E-39
CAPZB	1.34316213958226E-28	-0.319023258	0.473	0.608	2.20721834397553E-24
LHFPL6	9.14247512898388E-296	-0.319031674	0.019	0.212	1.50238293794592E-291
SCARA3	0	-0.319274219	0	0.208	0
MAP4	7.42739937587101E-45	-0.319286552	0.244	0.435	1.22054453943688E-40
ARHGEF11	4.65071856042205E-293	-0.319297195	0.025	0.241	7.64252581034155E-289
IDH3B	1.00985863356296E-70	-0.319322518	0.14	0.346	1.65950069253401E-66
GRB2	7.13068965187839E-50	-0.319327969	0.233	0.433	1.17178623049318E-45
GALNT11	6.2611901471213E-78	-0.319418328	0.135	0.35	1.02890137687644E-73
MON2	9.78394859497173E-89	-0.319486657	0.112	0.328	1.6077962726117E-84
CRYBG3	3.76854291238821E-77	-0.319534806	0.081	0.255	6.19284656792754E-73
NPLOC4	6.13597034591363E-84	-0.319595239	0.119	0.332	1.00832400694399E-79
PKIA	5.35966911144888E-103	-0.319781988	0.073	0.266	8.80754425084394E-99
CDK13	1.20119611200936E-57	-0.319803761	0.189	0.395	1.97392557086497E-53
FAM120AOS	2.47824640094531E-52	-0.31986777	0.198	0.394	4.07250231067342E-48
SCAMP1	1.47191427012407E-36	-0.319972129	0.267	0.433	2.41879672009488E-32
GAPVD1	7.0779143837799E-78	-0.320000796	0.113	0.313	1.16311367068655E-73
NDUFB7	1.32616989658581E-28	-0.320192253	0.669	0.737	2.17929499105946E-24
SPPL3	3.6389484940254E-70	-0.320298111	0.126	0.322	5.97988406023195E-66
WNK2	8.70511751040904E-213	-0.320458045	0.039	0.258	1.43051196048552E-208
SLC25A53	1.84642296093124E-131	-0.320480112	0.067	0.281	3.0342268516983E-127
SPOPL	4.08575195783767E-117	-0.320531816	0.076	0.288	6.71411619231464E-113
SPIN1	1.3478468351704E-62	-0.320542379	0.159	0.361	2.21491670423551E-58
DZIP1	6.52990459976187E-113	-0.320590452	0.073	0.277	1.07305922287887E-108
INPP1	7.58973228282912E-81	-0.320743527	0.11	0.312	1.24722070603731E-76
PAIP1	1.18863119422039E-49	-0.32074581	0.229	0.429	1.95327764146236E-45
CIAPIN1	4.9439890118347E-113	-0.320785508	0.09	0.314	8.12445714314796E-109
ALG2	2.24627150063223E-45	-0.320881382	0.181	0.355	3.69129795698894E-41
ZNF3	1.05684627017175E-106	-0.320922096	0.079	0.284	1.73671547577323E-102
EDC4	0	-0.320956256	0	0.226	0
RIMS4	0	-0.320956256	0	0.21	0
RBMX	1.1825436719504E-43	-0.321050102	0.269	0.46	1.9432740161161E-39
ATP9A	6.7469567670875E-33	-0.321184873	0.326	0.487	1.10872740553549E-28
LRP6	1.80318647114912E-121	-0.321375657	0.077	0.295	2.96317632803935E-117
GOLGB1	2.28991067582405E-31	-0.321385226	0.606	0.727	3.76301021358167E-27
MTRNR2L1	4.29336672204119E-38	-0.321399789	0.974	0.983	7.05528953433028E-34
BTBD7	7.44318484596855E-65	-0.321460545	0.153	0.357	1.22313856573801E-60
TRIM23	2.95639520824866E-140	-0.32149895	0.07	0.295	4.85824424571503E-136
ATP1B3	2.20912365282065E-39	-0.321690199	0.267	0.444	3.63025289868018E-35
ATP8B2	4.76619740295965E-221	-0.321950455	0.036	0.253	7.83229219228359E-217
SNX19	1.04783409160818E-115	-0.32209431	0.076	0.285	1.72190576273972E-111
DYNLL2	5.17864128063548E-55	-0.322131807	0.181	0.376	8.51006121646828E-51
CIZ1	1.33013603685176E-100	-0.322215559	0.094	0.306	2.1858125493585E-96
TMTC4	2.54756491673563E-297	-0.322541479	0.023	0.232	4.18641342767167E-293
RPL29	2.69926333184034E-59	-0.322831761	0.976	0.999	4.43569943321324E-55
SLC25A13	2.67630830894507E-82	-0.323007991	0.119	0.329	4.39797744408944E-78
SPINT1	9.24904809107857E-66	-0.323067015	0.129	0.32	1.51989607280694E-61
OTUD5	2.08702774500631E-100	-0.32311007	0.104	0.327	3.42961269336887E-96
TBC1D16	0	-0.323778857	0.02	0.239	0
KIF5B	2.82953943253909E-29	-0.324144055	0.626	0.721	4.64978214949148E-25
LPCAT1	2.85076276150328E-188	-0.324259399	0.042	0.255	4.68465844597834E-184
SELENON	1.61405371172549E-154	-0.324366475	0.058	0.277	2.65237446447849E-150
PRAF2	1.99238732552032E-60	-0.324562182	0.191	0.404	3.27409009202753E-56
ZSWIM8	1.28628912675907E-86	-0.324714594	0.119	0.336	2.11375892200318E-82
CSNK1A1	1.38665637802872E-32	-0.324738053	0.63	0.74	2.27869242601459E-28
NIN	6.79216662763455E-113	-0.324819538	0.081	0.295	1.11615674191919E-108
ASIC4	0	-0.32483969	0	0.208	0
GSTK1	2.39428690593305E-52	-0.324864673	0.179	0.368	3.93453167251977E-48
DNALI1	4.0814432187725E-50	-0.3249196	0.18	0.365	6.70703564140886E-46
GCG	5.1656209561994E-08	-0.325623087	0.748	0.629	0.000848866
MAST3	1.34449615639194E-207	-0.325753288	0.04	0.258	2.20941053379888E-203
RAB11B	4.59333085326043E-50	-0.325765678	0.236	0.439	7.54822059116287E-46
MRPS11	1.67865172216029E-44	-0.325933737	0.263	0.453	2.75852837502601E-40
SLC38A1	0	-0.326153357	0.019	0.219	0
PPFIBP1	6.38916133754845E-143	-0.326276908	0.056	0.263	1.04993088259934E-138
IP6K2	9.03375116098816E-46	-0.326297763	0.244	0.434	1.48451632828518E-41
RNPS1	2.0243267460521E-31	-0.326313629	0.357	0.51	3.32657614178741E-27
ALDH2	1.51818556081252E-112	-0.326330564	0.078	0.287	2.49483433208321E-108
ENO2	3.21464611445379E-31	-0.326444217	0.262	0.413	5.28262795988192E-27
LEO1	6.19837197941551E-89	-0.326524722	0.121	0.342	1.01857846737735E-84
SRSF4	1.43270591394965E-53	-0.326731563	0.229	0.438	2.35436562839346E-49
PLCB1	4.6764721199386E-71	-0.326920148	0.128	0.328	7.68484663469511E-67
USP3	1.31117904100284E-87	-0.326993982	0.112	0.324	2.15466051807996E-83
CHM	2.31616830904574E-36	-0.327255863	0.306	0.477	3.80615938225487E-32
CHCHD1	2.49091978665404E-37	-0.327264994	0.302	0.473	4.09332848540859E-33
CTCF	1.91187066765186E-56	-0.327519465	0.174	0.368	3.14177706815229E-52
PDS5B	3.46965940308945E-68	-0.327809964	0.152	0.36	5.70169129709689E-64
SSRP1	7.5367498020685E-52	-0.32783935	0.214	0.411	1.23851409497392E-47
RDX	6.24706986307374E-42	-0.327843815	0.311	0.501	1.02658099059891E-37
RAB3GAP2	3.82808731508021E-46	-0.328042962	0.241	0.431	6.2906958848713E-42
GPATCH2	4.98994181402686E-63	-0.328178497	0.158	0.358	8.19997138299034E-59
NPTN	6.25054800730538E-68	-0.328244158	0.176	0.396	1.02715255404049E-63
LIMA1	2.4389664977756E-84	-0.328282776	0.114	0.323	4.00795364579465E-80
DDX49	5.07837611047579E-87	-0.328420522	0.122	0.34	8.34529546234487E-83
C21orf58	5.25801756525082E-53	-0.32846208	0.186	0.379	8.64050026497668E-49
CREBBP	2.51460658802344E-77	-0.328562249	0.123	0.329	4.13225300609892E-73
UBE2E3	8.34119758390495E-39	-0.328573495	0.271	0.44	1.3707089989631E-34
DMAC2L	0	-0.328712699	0	0.236	0
AMER3	8.30262590561921E-283	-0.328919528	0.029	0.255	1.3643705150704E-278
KLHL9	2.10411485079208E-85	-0.32896565	0.122	0.339	3.45769193430663E-81
ORAI3	1.26254463367081E-115	-0.328989827	0.085	0.305	2.07473959651125E-111
NCKAP1	1.29580812844336E-42	-0.329118609	0.321	0.51	2.12940149747097E-38
ERGIC3	6.06073479609282E-39	-0.329378984	0.3	0.481	9.95960549041933E-35
ADGRL1	2.30407682248607E-150	-0.329412591	0.062	0.285	3.78628944239136E-146
DDX42	1.13083842511102E-60	-0.329631627	0.201	0.418	1.85830678398494E-56
AHCY	4.19968750680999E-60	-0.329696666	0.168	0.369	6.90134647994086E-56
EPB41L5	1.40403113452708E-75	-0.329862314	0.118	0.318	2.30724436336835E-71
ABCC6	0	-0.329986031	0.019	0.246	0
ABCA5	1.26707253021988E-35	-0.330062878	0.378	0.548	2.08218028891033E-31
GAK	2.42802885030077E-83	-0.330183049	0.12	0.332	3.98997980969926E-79
VPS26B	8.80725508518748E-108	-0.330465562	0.095	0.318	1.44729622814886E-103
XRCC6	7.26033552817796E-28	-0.330673604	0.498	0.614	1.19309093734548E-23
ELOVL6	8.05049010990767E-115	-0.330834164	0.066	0.263	1.32293703976113E-110
TUBGCP2	1.25171545719233E-48	-0.330951206	0.228	0.42	2.05694401080415E-44
MGA	6.14203774526428E-99	-0.331201245	0.101	0.318	1.00932106267928E-94
ACOX1	6.14117975303107E-89	-0.331220735	0.103	0.31	1.0091800688156E-84
MED16	3.2073176356781E-88	-0.331236597	0.122	0.342	5.27058507070982E-84
FNBP1	7.34396118306297E-119	-0.331258095	0.077	0.291	1.20683314121274E-114
CARS1	0	-0.331288941	0	0.227	0
PRICKLE2	4.83969731794263E-216	-0.33142393	0.035	0.245	7.95307460257512E-212
ERG28	1.37556633438895E-49	-0.331456794	0.232	0.428	2.26046815730136E-45
ARPP21	0	-0.331550738	0.002	0.169	0
NENF	1.42625153521856E-36	-0.331679003	0.394	0.579	2.34375914782466E-32
IGFBP5	2.0595882907629E-72	-0.331699258	0.173	0.413	3.38452143821068E-68
CHRNA3	0	-0.331818291	0.006	0.172	0
UBN2	7.30850752597159E-72	-0.332041968	0.139	0.345	1.20100704174291E-67
MAPRE3	2.18470604584951E-48	-0.33209982	0.254	0.452	3.5901274451445E-44
COX6B1	4.35257195180735E-42	-0.332127032	0.765	0.879	7.15258148840501E-38
SHTN1	3.54369470339695E-39	-0.332313054	0.303	0.484	5.82335350609221E-35
UBN1	7.6218397092865E-73	-0.332333892	0.15	0.365	1.25249691942705E-68
MYL6	3.09906148191683E-56	-0.332417724	0.987	0.999	5.09268773323392E-52
NAP1L1	7.27052432505445E-39	-0.332449695	0.726	0.846	1.1947652623362E-34
SYMPK	2.62296312171707E-110	-0.332600699	0.087	0.304	4.31031529791767E-106
CLMP	0	-0.332997468	0.003	0.207	0
RAB3IP	9.54438223902183E-37	-0.333289335	0.378	0.556	1.56842833333846E-32
COL18A1	0	-0.333300625	0.002	0.217	0
ZNF462	9.55940528246779E-72	-0.333432805	0.127	0.325	1.57089707006793E-67
AGPAT5	3.83630780360208E-93	-0.333500533	0.104	0.318	6.30420461365929E-89
CENPV	0	-0.33351454	0.009	0.228	0
KPNA2	3.72363445513139E-85	-0.333523812	0.117	0.329	6.11904850011741E-81
CNST	2.21296220749639E-121	-0.333661505	0.086	0.314	3.63656079557882E-117
STX16	3.82861205156609E-77	-0.334015245	0.136	0.349	6.29155818433856E-73
VEZF1	1.83314448075897E-57	-0.33404042	0.176	0.374	3.01240632523122E-53
MRPS6	4.83945252534169E-60	-0.334092738	0.167	0.365	7.952672334894E-56
ZNF714	1.1373976731481E-232	-0.334124256	0.036	0.257	1.86908559628427E-228
GAREM1	1.56176122145768E-134	-0.334325199	0.065	0.277	2.5664422152214E-130
NAT14	1.48958723007985E-74	-0.334351145	0.16	0.385	2.44783869519021E-70
SPOCK2	0	-0.334390239	0.002	0.198	0
SNX14	4.68103659253139E-50	-0.334456349	0.192	0.379	7.69234743250684E-46
FAM20C	4.77342376510881E-197	-0.334539613	0.048	0.277	7.84416727320331E-193
PHB2	1.61403710212464E-41	-0.334632865	0.299	0.481	2.65234716992141E-37
QSER1	2.09688900558328E-131	-0.33473819	0.084	0.32	3.44581770287501E-127
ATCAY	0	-0.334885817	0.004	0.211	0
GAL3ST1	0	-0.334948661	0.005	0.226	0
MAP2K4	6.00990512693343E-137	-0.335010811	0.074	0.301	9.8760770950897E-133
ZNF652	7.21321727209167E-56	-0.335070093	0.185	0.384	1.18534799432282E-51
GDE1	2.75100354196474E-56	-0.335549549	0.229	0.442	4.52072412051065E-52
SMAP2	9.97221370534233E-67	-0.3356772	0.171	0.386	1.63873387819891E-62
ARF5	3.58305990979586E-54	-0.335753576	0.216	0.42	5.88804234976753E-50
PATJ	8.24938026066601E-62	-0.335906225	0.172	0.378	1.35562065823525E-57
RNF10	3.69198728195584E-56	-0.336199255	0.194	0.394	6.06704270043804E-52
VHL	6.4694231996724E-123	-0.33641069	0.081	0.305	1.06312031440216E-118
LMX1B	0	-0.336427665	0	0.229	0
UBA6	1.43339200480449E-76	-0.336434976	0.14	0.354	2.35549308149522E-72
ZBED1	9.91074123041342E-110	-0.336450591	0.09	0.309	1.62863210639384E-105
FLII	4.15791178812971E-77	-0.336670985	0.139	0.355	6.83269644143355E-73
GOLM1	5.18203915988993E-54	-0.336898	0.195	0.394	8.51564495144713E-50
PPP4R3A	1.02478192621121E-71	-0.337137977	0.155	0.37	1.68402413934288E-67
GRIPAP1	3.9035509946741E-64	-0.337186598	0.179	0.391	6.41470534954795E-60
MAPK1	1.73192653362789E-73	-0.337401428	0.157	0.376	2.8460748727107E-69
DHX30	1.57265022732374E-46	-0.337577342	0.212	0.394	2.5843361185611E-42
HSPBP1	1.47868030925575E-124	-0.337602148	0.084	0.312	2.42991535219997E-120
DNM1L	1.4118020685073E-49	-0.337697853	0.225	0.418	2.32001433917805E-45
TLCD4	0	-0.337709491	0	0.208	0
USP18	5.62718048120182E-123	-0.338027762	0.082	0.308	9.24714568475894E-119
PHF23	1.99395101168336E-119	-0.338036437	0.085	0.309	3.27665969749926E-115
KIFAP3	4.86418188096933E-47	-0.338064356	0.198	0.377	7.9933100849969E-43
CALM2	3.36173988790285E-45	-0.33813237	0.873	0.952	5.52434715779075E-41
MBD5	1.67798952062915E-73	-0.338256504	0.142	0.352	2.75744017924989E-69
CEP164	8.65705855167903E-90	-0.338750086	0.11	0.322	1.42261443179742E-85
P2RX4	4.13904414360199E-93	-0.338832876	0.105	0.318	6.80169124118115E-89
TMEM245	7.74902950528445E-63	-0.339149935	0.163	0.366	1.27339801860339E-58
LRPPRC	6.03957005583069E-72	-0.339184617	0.161	0.379	9.92482547274657E-68
DOK6	0	-0.339210589	0.001	0.21	0
RGL3	7.73754649850914E-96	-0.339650113	0.114	0.339	1.27151101610001E-91
GFPT1	4.90095669572904E-43	-0.340149171	0.386	0.581	8.05374213809153E-39
DOP1B	0	-0.340269731	0	0.229	0
BRSK2	0	-0.340491563	0.018	0.249	0
ARHGAP21	1.82656900377622E-125	-0.34054672	0.078	0.3	3.00160084390547E-121
TACC2	7.56535354966032E-161	-0.340783588	0.057	0.279	1.24321454881568E-156
ZNF286A	0	-0.340878444	0.002	0.223	0
UNC80	2.44864944927719E-50	-0.340938998	0.221	0.416	4.02386563999721E-46
BPHL	1.14653702415141E-110	-0.341145176	0.098	0.325	1.88410429178801E-106
GULP1	7.59142678072127E-218	-0.341184825	0.036	0.253	1.24749916287593E-213
RAD23B	3.6918907100605E-45	-0.341185531	0.315	0.514	6.06688400384242E-41
RAN	5.36346939767173E-32	-0.341273245	0.678	0.756	8.81378926119396E-28
TMEM178B	5.94822266172187E-120	-0.34143774	0.078	0.293	9.77471430000755E-116
KDM1A	2.43159277034397E-80	-0.341504885	0.124	0.333	3.99583639950624E-76
